gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
7485-10250,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 05:00:00,2,11.06,100,Blue,team,,Team Pinnacle,,Thresh,Lucian,Renekton,Alistar,Jax,1838,0,9,24,22,9,24,0,0,0,0,0,,,,0.2938,1.0773,0,2,3,2,3,0,0,2,0,,0,0,0,0,2,0,0,1,0,4,10,0,0,0,2,57330,1871.4908,,2958.4766,2653.6126,98,3.1991,45,1.4690,38,253,8.2590,54909,34783,1135.4625,,53800,-0.059863,,,221,146,17,,15996,18888,357,16495,19551,329,-499,-663,28,0,0,4,4,6,0,25627,30282,578,26043,30973,549,-416,-691,29,0,0,4,4,6,0
7485-10250,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 05:00:00,2,11.06,200,Red,team,,All Combo,,Nidalee,Rumble,Udyr,Camille,Gnar,1838,1,24,9,44,24,9,0,0,0,0,1,,,,0.7835,1.0773,1,3,2,3,2,0,1,1,1,,0,0,1,2,0,1,1,0,1,10,4,1,1,2,0,58495,1909.5212,,2933.7976,2755.2339,92,3.0033,25,0.8161,43,193,6.3003,62892,42766,1396.0609,,57120,0.059863,,,236,153,24,,16495,19551,329,15996,18888,357,499,663,-28,4,6,0,0,0,4,26043,30973,549,25627,30282,578,416,691,-29,4,6,0,0,0,4
7488-10254,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 05:51:00,1,11.06,1,Blue,top,Solokill,WanZhen Esports Club,Renekton,Tahm Kench,Sylas,Orianna,Akali,Viktor,1793,0,4,4,4,12,28,1,0,0,0,1,1,0,0,0.4016,1.3385,,,,,,,,,,,,,,,,,,,,,,,,,,11801,394.9024,0.207188,896.0178,971.7791,11,0.3681,3,0.1004,2,21,0.7027,12012,8079,270.3514,0.267538,11500,,239,238,1,0,0,7.9978,3708,5020,83,3132,4755,85,576,265,-2,1,0,0,0,0,1,5872,7738,128,5305,7508,138,567,230,-10,1,2,0,0,0,2
7488-10254,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 05:51:00,1,11.06,2,Blue,jng,yyy,WanZhen Esports Club,Udyr,Tahm Kench,Sylas,Orianna,Akali,Viktor,1793,0,3,5,5,12,28,0,0,0,0,1,0,1,0,0.4016,1.3385,,,,,,,,,,,,,,,,,,,,,,,,,,7800,261.0151,0.136943,1033.1511,968.6001,10,0.3346,3,0.1004,7,35,1.1712,9779,5846,195.6274,0.193589,9515,,171,16,155,112,8,5.7223,3483,3791,67,3476,3711,60,7,80,7,1,1,0,1,0,0,5805,6460,104,5145,5875,95,660,585,9,2,2,1,1,2,1
7488-10254,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 05:51:00,1,11.06,3,Blue,mid,XXX,WanZhen Esports Club,Twisted Fate,Tahm Kench,Sylas,Orianna,Akali,Viktor,1793,0,1,5,5,12,28,0,0,0,0,0,0,0,0,0.4016,1.3385,,,,,,,,,,,,,,,,,,,,,,,,,,12887,431.2437,0.226254,461.0597,282.7663,7,0.2342,4,0.1339,5,28,0.9370,9048,5115,171.1656,0.16938,8425,,159,155,4,4,0,5.3207,3461,4309,70,3510,4218,81,-49,91,-11,0,1,1,0,1,1,5070,6784,103,5672,6831,129,-602,-47,-26,0,2,2,1,3,1
7488-10254,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 05:51:00,1,11.06,4,Blue,bot,Thesnake,WanZhen Esports Club,Kai'Sa,Tahm Kench,Sylas,Orianna,Akali,Viktor,1793,0,4,6,3,12,28,0,0,0,0,0,0,0,0,0.4016,1.3385,,,,,,,,,,,,,,,,,,,,,,,,,,19892,665.6553,0.34924,555.8282,329.3475,23,0.7697,11,0.3681,2,45,1.5059,12692,8759,293.1065,0.290057,13025,,277,255,22,17,4,9.2694,3679,3045,82,3295,3076,72,384,-31,10,1,0,1,0,1,1,5775,5126,131,6290,5423,128,-515,-297,3,2,0,1,2,1,1
7488-10254,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 05:51:00,1,11.06,5,Blue,sup,JKJK,WanZhen Esports Club,Rell,Tahm Kench,Sylas,Orianna,Akali,Viktor,1793,0,0,8,6,12,28,0,0,0,0,0,0,0,0,0.4016,1.3385,,,,,,,,,,,,,,,,,,,,,,,,,,4578,153.1958,0.080375,594.3112,624.6960,41,1.3720,8,0.2677,16,62,2.0747,6332,2399,80.2789,0.079436,7480,,29,29,0,0,0,0.9704,2317,3165,14,2292,2258,12,25,907,2,0,1,0,1,0,0,3290,3897,21,3709,4314,22,-419,-417,-1,0,1,1,1,3,0
7488-10254,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 05:51:00,1,11.06,6,Red,top,xiaolaohu,FunPlus Phoenix Blaze,Gnar,Taliyah,Pantheon,Thresh,Galio,Jayce,1793,1,8,3,10,28,12,3,1,0,0,0,0,0,1,0.9370,1.3385,,,,,,,,,,,,,,,,,,,,,,,,,,22329,747.2058,0.274998,662.8444,590.1617,6,0.2008,4,0.1339,1,19,0.6358,13294,9361,313.2515,0.235226,11925,,219,199,20,8,1,7.3285,3132,4755,85,3708,5020,83,-576,-265,2,0,0,1,1,0,0,5305,7508,138,5872,7738,128,-567,-230,10,0,0,2,1,2,0
7488-10254,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 05:51:00,1,11.06,7,Red,jng,Youxin,FunPlus Phoenix Blaze,Hecarim,Taliyah,Pantheon,Thresh,Galio,Jayce,1793,1,5,4,14,28,12,0,0,0,0,0,0,0,0,0.9370,1.3385,,,,,,,,,,,,,,,,,,,,,,,,,,10866,363.6141,0.133823,943.6364,767.3843,11,0.3681,9,0.3012,10,41,1.3720,10905,6972,233.3073,0.175192,9550,,158,24,134,77,12,5.2872,3476,3711,60,3483,3791,67,-7,-80,-7,1,0,0,1,1,0,5145,5875,95,5805,6460,104,-660,-585,-9,1,2,1,2,2,1
7488-10254,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 05:51:00,1,11.06,8,Red,mid,Care,FunPlus Phoenix Blaze,Syndra,Taliyah,Pantheon,Thresh,Galio,Jayce,1793,1,7,1,13,28,12,0,0,0,0,0,0,0,0,0.9370,1.3385,,,,,,,,,,,,,,,,,,,,,,,,,,22033,737.3006,0.271352,393.4969,186.9604,16,0.5354,7,0.2342,7,46,1.5393,13403,9470,316.8991,0.237965,11975,,235,215,20,16,0,7.8639,3510,4218,81,3461,4309,70,49,-91,11,0,1,1,0,1,1,5672,6831,129,5070,6784,103,602,47,26,1,3,1,0,2,2
7488-10254,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 05:51:00,1,11.06,9,Red,bot,River,FunPlus Phoenix Blaze,Tristana,Taliyah,Pantheon,Thresh,Galio,Jayce,1793,1,6,3,8,28,12,1,0,0,0,0,0,0,0,0.9370,1.3385,,,,,,,,,,,,,,,,,,,,,,,,,,17872,598.0591,0.220107,459.7881,215.1701,10,0.3346,9,0.3012,2,18,0.6023,13530,9597,321.1489,0.241157,11980,,248,222,26,11,13,8.2989,3295,3076,72,3679,3045,82,-384,31,-10,0,1,1,1,0,1,6290,5423,128,5775,5126,131,515,297,-3,2,1,1,2,0,1
7488-10254,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 05:51:00,1,11.06,10,Red,sup,Shenyi,FunPlus Phoenix Blaze,Alistar,Taliyah,Pantheon,Thresh,Galio,Jayce,1793,1,2,1,18,28,12,0,0,0,0,0,0,0,0,0.9370,1.3385,,,,,,,,,,,,,,,,,,,,,,,,,,8097,270.9537,0.0997204,576.5421,812.8277,37,1.2381,6,0.2008,11,73,2.4428,8329,4396,147.1054,0.11046,7675,,30,30,0,0,0,1.0039,2292,2258,12,2317,3165,14,-25,-907,-2,1,0,0,0,1,0,3709,4314,22,3290,3897,21,419,417,1,1,3,0,0,1,1
7488-10254,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 05:51:00,1,11.06,100,Blue,team,,WanZhen Esports Club,,Tahm Kench,Sylas,Orianna,Akali,Viktor,1793,0,12,28,23,12,28,1,0,0,0,1,,,,0.4016,1.3385,1,1,3,1,3,0,0,1,0,,0,0,0,1,1,0,0,1,1,4,8,0,0,0,2,56958,1906.0123,,3540.3681,3177.1891,92,3.0786,29,0.9704,32,191,6.3915,49863,30196,1010.4629,,49945,-0.0613295,,,182,133,12,,16648,19330,316,15705,18018,310,943,1312,6,3,3,2,2,2,3,25812,30005,487,26121,29951,512,-309,54,-25,5,7,5,5,9,5
7488-10254,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 05:51:00,1,11.06,200,Red,team,,FunPlus Phoenix Blaze,,Taliyah,Pantheon,Thresh,Galio,Jayce,1793,1,28,12,63,28,12,4,1,0,0,0,,,,0.9370,1.3385,0,3,1,3,1,1,2,0,0,,0,0,1,1,1,1,1,0,0,8,4,1,1,2,0,81197,2717.1333,,3036.3079,2572.5042,80,2.6771,35,1.1712,31,197,6.5923,59461,39794,1331.6453,,53105,0.0613295,,,200,112,26,,15705,18018,310,16648,19330,316,-943,-1312,-6,2,2,3,3,3,2,26121,29951,512,25812,30005,487,309,-54,25,5,9,5,5,7,5
7485-10253,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 06:07:00,3,11.06,1,Blue,top,shanji,Team Pinnacle,Aatrox,Hecarim,Olaf,Renekton,Galio,Sylas,1823,1,4,1,5,14,2,0,0,0,0,1,1,0,0,0.4608,0.5266,,,,,,,,,,,,,,,,,,,,,,,,,,12559,413.3516,0.30526,574.5913,700.2852,8,0.2633,3,0.0987,3,24,0.7899,13607,9612,316.3577,0.242119,12650,,293,273,20,1,9,9.6434,4378,5257,91,2537,3361,54,1841,1896,37,2,0,0,0,0,1,6095,7580,133,4153,5911,97,1942,1669,36,2,0,1,0,1,1
7485-10253,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 06:07:00,3,11.06,2,Blue,jng,Hook,Team Pinnacle,Volibear,Hecarim,Olaf,Renekton,Galio,Sylas,1823,1,2,0,8,14,2,1,0,0,0,1,0,1,0,0.4608,0.5266,,,,,,,,,,,,,,,,,,,,,,,,,,6330,208.3379,0.153857,633.8014,1104.6846,17,0.5595,16,0.5266,11,61,2.0077,11404,7409,243.8508,0.18663,10675,,217,28,189,104,30,7.1421,3542,4067,73,3198,3570,65,344,497,8,0,2,0,1,0,1,5561,6050,106,4831,5991,105,730,59,1,0,3,0,1,1,1
7485-10253,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 06:07:00,3,11.06,3,Blue,mid,Cerasus,Team Pinnacle,Seraphine,Hecarim,Olaf,Renekton,Galio,Sylas,1823,1,2,0,7,14,2,0,0,0,0,0,0,0,0,0.4608,0.5266,,,,,,,,,,,,,,,,,,,,,,,,,,6100,200.7680,0.148267,301.7115,224.6626,13,0.4279,2,0.0658,6,22,0.7241,11906,7911,260.3730,0.199275,11575,,263,240,23,17,0,8.6561,3495,4694,100,3288,4661,93,207,33,7,0,0,0,0,0,0,5756,7566,155,5479,7264,141,277,302,14,1,0,0,1,0,0
7485-10253,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 06:07:00,3,11.06,4,Blue,bot,kun,Team Pinnacle,Tristana,Hecarim,Olaf,Renekton,Galio,Sylas,1823,1,6,0,5,14,2,1,1,0,0,0,0,0,0,0.4608,0.5266,,,,,,,,,,,,,,,,,,,,,,,,,,11693,384.8491,0.284211,392.0900,227.5919,26,0.8557,14,0.4608,5,54,1.7773,14999,11004,362.1722,0.277181,13155,,328,284,44,21,11,10.7954,3548,3318,73,3821,3429,91,-273,-111,-18,2,0,0,0,1,0,5863,5481,127,5830,5762,158,33,-281,-31,2,1,0,0,1,0
7485-10253,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 06:07:00,3,11.06,5,Blue,sup,Fzz,Team Pinnacle,Leona,Hecarim,Olaf,Renekton,Galio,Sylas,1823,1,0,1,10,14,2,0,0,0,0,0,0,0,0,0.4608,0.5266,,,,,,,,,,,,,,,,,,,,,,,,,,4460,146.7910,0.108405,335.9737,481.4482,35,1.1519,14,0.4608,9,83,2.7318,7758,3763,123.8508,0.0947946,7150,,45,45,0,0,0,1.4811,2252,2896,14,2159,1952,13,93,944,1,0,2,1,0,1,2,4015,4332,27,3223,3672,22,792,660,5,0,3,1,0,1,3
7485-10253,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 06:07:00,3,11.06,6,Red,top,jkw,All Combo,Wukong,Nidalee,Rumble,Udyr,Samira,Kai'Sa,1823,0,0,4,1,2,14,0,0,0,0,0,0,0,1,0.0658,0.5266,,,,,,,,,,,,,,,,,,,,,,,,,,7309,240.5595,0.200406,533.5820,428.2611,7,0.2304,4,0.1317,1,16,0.5266,9210,5215,171.6402,0.197396,9025,,217,213,4,4,0,7.1421,2537,3361,54,4378,5257,91,-1841,-1896,-37,0,0,1,2,0,0,4153,5911,97,6095,7580,133,-1942,-1669,-36,0,1,1,2,0,1
7485-10253,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 06:07:00,3,11.06,7,Red,jng,xiaohao,All Combo,Nocturne,Nidalee,Rumble,Udyr,Samira,Kai'Sa,1823,0,1,2,1,2,14,0,0,0,0,0,0,0,0,0.0658,0.5266,,,,,,,,,,,,,,,,,,,,,,,,,,4261,140.2414,0.116833,774.2074,505.5403,20,0.6583,13,0.4279,5,49,1.6127,8260,4265,140.3730,0.16144,8225,,159,24,135,97,8,5.2331,3198,3570,65,3542,4067,73,-344,-497,-8,1,0,1,0,2,0,4831,5991,105,5561,6050,106,-730,-59,-1,1,1,1,0,3,0
7485-10253,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 06:07:00,3,11.06,8,Red,mid,R1uga,All Combo,Syndra,Nidalee,Rumble,Udyr,Samira,Kai'Sa,1823,0,1,2,0,2,14,0,0,0,0,0,0,0,0,0.0658,0.5266,,,,,,,,,,,,,,,,,,,,,,,,,,9823,323.3022,0.269337,206.7252,127.6687,12,0.3950,5,0.1646,4,24,0.7899,10642,6647,218.7713,0.251595,10960,,270,262,8,5,0,8.8865,3288,4661,93,3495,4694,100,-207,-33,-7,0,0,0,0,0,0,5479,7264,141,5756,7566,155,-277,-302,-14,1,0,0,1,0,0
7485-10253,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 06:07:00,3,11.06,9,Red,bot,Chase,All Combo,Aphelios,Nidalee,Rumble,Udyr,Samira,Kai'Sa,1823,0,0,2,1,2,14,0,0,0,0,0,0,0,0,0.0658,0.5266,,,,,,,,,,,,,,,,,,,,,,,,,,12883,424.0154,0.35324,315.4032,255.7981,14,0.4608,13,0.4279,5,32,1.0532,12256,8261,271.8925,0.312681,12350,,333,312,21,21,0,10.9600,3821,3429,91,3548,3318,73,273,111,18,0,1,0,2,0,0,5830,5762,158,5863,5481,127,-33,281,31,0,1,0,2,1,0
7485-10253,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 06:07:00,3,11.06,10,Red,sup,Jump,All Combo,Thresh,Nidalee,Rumble,Udyr,Samira,Kai'Sa,1823,0,0,4,1,2,14,0,0,0,0,0,0,0,0,0.0658,0.5266,,,,,,,,,,,,,,,,,,,,,,,,,,2195,72.2436,0.0601848,313.6588,410.6857,51,1.6786,7,0.2304,18,65,2.1393,6026,2031,66.8459,0.0768877,5825,,31,31,0,0,0,1.0203,2159,1952,13,2252,2896,14,-93,-944,-1,0,1,2,0,2,1,3223,3672,22,4015,4332,27,-792,-660,-5,0,1,3,0,3,1
7485-10253,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 06:07:00,3,11.06,100,Blue,team,,Team Pinnacle,,Hecarim,Olaf,Renekton,Galio,Sylas,1823,1,14,2,35,14,2,2,1,0,0,1,,,,0.4608,0.5266,0,3,1,3,1,1,2,0,0,,0,0,1,2,0,0,0,1,1,9,0,1,1,1,0,41142,1354.0976,,2238.1679,2738.6725,99,3.2584,49,1.6127,34,244,8.0307,59674,39701,1306.6703,,55205,0.173639,,,276,143,50,,17215,20232,351,15003,16973,316,2212,3259,35,4,4,1,1,2,4,27290,31009,548,23516,28600,523,3774,2409,25,5,7,2,2,4,5
7485-10253,complete,https://lpl.qq.com/es/stats.shtml?bmid=7485,LDL,2021,Spring,0,2021-05-08 06:07:00,3,11.06,200,Red,team,,All Combo,,Nidalee,Rumble,Udyr,Samira,Kai'Sa,1823,0,2,14,4,2,14,0,0,0,0,0,,,,0.0658,0.5266,1,1,3,1,3,0,0,0,1,,0,0,0,0,2,1,1,0,0,0,9,0,0,0,1,36471,1200.3620,,2143.5765,1727.9539,104,3.4229,42,1.3823,33,186,6.1218,46394,26421,869.5886,,46385,-0.173639,,,168,127,8,,15003,16973,316,17215,20232,351,-2212,-3259,-35,1,2,4,4,4,1,23516,28600,523,27290,31009,548,-3774,-2409,-25,2,4,5,5,7,2
7488-10255,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 06:39:00,2,11.06,1,Blue,top,Solokill,WanZhen Esports Club,Aatrox,Sylas,Tahm Kench,Hecarim,Akali,Jayce,1682,0,5,4,5,15,21,2,0,0,0,0,0,0,1,0.5351,1.2842,,,,,,,,,,,,,,,,,,,,,,,,,,12851,458.4185,0.216056,772.9727,487.0987,7,0.2497,4,0.1427,0,18,0.6421,9988,6281,224.0547,0.225894,9700,,183,177,6,5,0,6.5279,2724,3717,60,4371,4866,94,-1647,-1149,-34,0,0,1,1,0,0,5703,6407,95,6821,7100,139,-1118,-693,-44,4,1,1,1,1,2
7488-10255,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 06:39:00,2,11.06,2,Blue,jng,yyy,WanZhen Esports Club,Udyr,Sylas,Tahm Kench,Hecarim,Akali,Jayce,1682,0,1,3,10,15,21,0,0,0,0,0,0,0,0,0.5351,1.2842,,,,,,,,,,,,,,,,,,,,,,,,,,5597,199.6552,0.0940989,916.3734,717.6100,5,0.1784,7,0.2497,4,27,0.9631,9038,5331,190.1665,0.191728,8450,,179,27,152,113,12,6.3853,3157,3509,67,3710,4013,68,-553,-504,-1,0,1,1,2,0,1,5164,6711,104,5586,5819,94,-422,892,10,0,6,1,3,0,2
7488-10255,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 06:39:00,2,11.06,3,Blue,mid,XXX,WanZhen Esports Club,Lissandra,Sylas,Tahm Kench,Hecarim,Akali,Jayce,1682,0,3,5,7,15,21,1,0,0,0,0,0,0,0,0.5351,1.2842,,,,,,,,,,,,,,,,,,,,,,,,,,15785,563.0797,0.265383,601.8549,235.4697,7,0.2497,4,0.1427,5,21,0.7491,9030,5323,189.8811,0.191441,8825,,158,154,4,4,0,5.6361,2960,4220,71,3762,4699,83,-802,-479,-12,0,0,1,0,4,0,5024,7036,105,5396,6920,122,-372,116,-17,1,4,1,0,5,2
7488-10255,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 06:39:00,2,11.06,4,Blue,bot,Thesnake,WanZhen Esports Club,Tristana,Sylas,Tahm Kench,Hecarim,Akali,Jayce,1682,0,6,4,6,15,21,1,1,0,0,0,0,0,0,0.5351,1.2842,,,,,,,,,,,,,,,,,,,,,,,,,,20937,746.8609,0.352001,508.3234,227.3722,18,0.6421,5,0.1784,4,30,1.0702,12223,8516,303.7812,0.306274,11900,,258,230,28,28,0,9.2033,3509,3449,85,3721,3571,95,-212,-122,-10,1,0,0,1,0,0,6300,6310,136,5835,5590,142,465,720,-6,4,3,1,1,1,2
7488-10255,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 06:39:00,2,11.06,5,Blue,sup,JKJK,WanZhen Esports Club,Rell,Sylas,Tahm Kench,Hecarim,Akali,Jayce,1682,0,0,5,7,15,21,0,0,0,0,0,0,0,0,0.5351,1.2842,,,,,,,,,,,,,,,,,,,,,,,,,,4310,153.7455,0.0724613,521.3080,552.7348,46,1.6409,12,0.4281,17,76,2.7111,6061,2354,83.9715,0.0846635,5975,,34,34,0,0,0,1.2128,2205,2417,14,2328,2734,15,-123,-317,-1,0,1,1,0,2,0,3684,4543,25,3685,3629,22,-1,914,3,0,4,1,0,3,1
7488-10255,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 06:39:00,2,11.06,6,Red,top,xiaolaohu,FunPlus Phoenix Blaze,Renekton,Taliyah,Pantheon,Thresh,Galio,Gnar,1682,1,5,3,7,21,15,1,1,0,0,1,1,0,0,0.7491,1.2842,,,,,,,,,,,,,,,,,,,,,,,,,,14062,501.6171,0.201055,1005.8026,919.6195,6,0.2140,5,0.1784,3,31,1.1058,13685,9978,355.9334,0.264941,11875,,253,242,11,5,0,9.0250,4371,4866,94,2724,3717,60,1647,1149,34,1,0,0,0,0,1,6821,7100,139,5703,6407,95,1118,693,44,1,1,2,4,1,1
7488-10255,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 06:39:00,2,11.06,7,Red,jng,Youxin,FunPlus Phoenix Blaze,Olaf,Taliyah,Pantheon,Thresh,Galio,Gnar,1682,1,6,3,10,21,15,0,0,0,0,0,0,0,0,0.7491,1.2842,,,,,,,,,,,,,,,,,,,,,,,,,,16036,572.0333,0.229279,943.3413,711.5101,11,0.3924,8,0.2854,10,36,1.2842,10777,7070,252.1998,0.187728,9350,,135,16,119,83,3,4.8157,3710,4013,68,3157,3509,67,553,504,1,2,0,1,0,1,1,5586,5819,94,5164,6711,104,422,-892,-10,3,0,2,0,6,1
7488-10255,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 06:39:00,2,11.06,8,Red,mid,Care,FunPlus Phoenix Blaze,Orianna,Taliyah,Pantheon,Thresh,Galio,Gnar,1682,1,3,3,15,21,15,0,0,0,0,1,0,1,0,0.7491,1.2842,,,,,,,,,,,,,,,,,,,,,,,,,,19217,685.5054,0.27476,380.7967,236.3258,11,0.3924,11,0.3924,2,40,1.4269,11936,8229,293.5434,0.218502,11100,,239,203,36,24,8,8.5256,3762,4699,83,2960,4220,71,802,479,12,0,4,0,0,0,1,5396,6920,122,5024,7036,105,372,-116,17,0,5,2,1,4,1
7488-10255,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 06:39:00,2,11.06,9,Red,bot,River,FunPlus Phoenix Blaze,Kai'Sa,Taliyah,Pantheon,Thresh,Galio,Gnar,1682,1,6,4,7,21,15,1,0,0,0,0,0,0,0,0.7491,1.2842,,,,,,,,,,,,,,,,,,,,,,,,,,15145,540.2497,0.21654,526.6944,290.9037,9,0.3210,3,0.1070,4,18,0.6421,12358,8651,308.5969,0.229707,10705,,228,200,28,19,0,8.1332,3721,3571,95,3509,3449,85,212,122,10,1,0,0,1,0,0,5835,5590,142,6300,6310,136,-465,-720,6,1,1,2,4,3,1
7488-10255,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 06:39:00,2,11.06,10,Red,sup,Shenyi,FunPlus Phoenix Blaze,Alistar,Taliyah,Pantheon,Thresh,Galio,Gnar,1682,1,1,2,15,21,15,0,0,0,0,0,0,0,0,0.7491,1.2842,,,,,,,,,,,,,,,,,,,,,,,,,,5481,195.5172,0.078366,415.3983,668.8823,42,1.4982,7,0.2497,9,74,2.6397,7440,3733,133.1629,0.0991227,6375,,28,28,0,0,0,0.9988,2328,2734,15,2205,2417,14,123,317,1,0,2,0,0,1,1,3685,3629,22,3684,4543,25,1,-914,-3,0,3,1,0,4,1
7488-10255,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 06:39:00,2,11.06,100,Blue,team,,WanZhen Esports Club,,Sylas,Tahm Kench,Hecarim,Akali,Jayce,1682,0,15,21,35,15,21,4,1,0,0,0,,,,0.5351,1.2842,0,0,3,0,3,0,0,0,0,,0,0,0,0,2,0,0,1,0,2,9,1,0,0,1,59480,2121.7598,,3320.8323,2220.2854,83,2.9608,32,1.1415,30,172,6.1356,46340,27806,991.8906,,44850,-0.0966527,,,190,150,12,,14555,17312,297,17892,19883,355,-3337,-2571,-58,1,2,4,4,6,1,25875,31007,465,27323,29058,519,-1448,1949,-54,9,18,5,5,10,9
7488-10255,complete,https://lpl.qq.com/es/stats.shtml?bmid=7488,LDL,2021,Spring,0,2021-05-08 06:39:00,2,11.06,200,Red,team,,FunPlus Phoenix Blaze,,Taliyah,Pantheon,Thresh,Galio,Gnar,1682,1,21,15,54,21,15,2,1,0,0,1,,,,0.7491,1.2842,1,3,0,3,0,1,1,0,1,,0,0,1,2,0,1,1,0,1,9,2,0,1,1,0,69941,2494.9227,,3272.0333,2827.2414,79,2.8181,34,1.2128,28,199,7.0987,56196,37662,1343.4721,,49405,0.0966527,,,194,131,11,,17892,19883,355,14555,17312,297,3337,2571,58,4,6,1,1,2,4,27323,29058,519,25875,31007,465,1448,-1949,54,5,10,9,9,18,5
