gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT01/1992077,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1992077?gameHash=280af055fec5a7cb&amp;tab=overview,LMF,2021,,0,2021-05-21 00:04:17,1,11.10,7,Red,jng,Wiz,Undead Gaming,Morgana,Varus,Senna,Zoe,Orianna,Viktor,2149,0,1,3,8,16,25,0,0,0,0,0,0,0,0,0.4467,1.1447,,,,,,,,,,,,,,,,,,,,,,,,0,0,20676,577.2732,0.233485,748.0596,540.0838,14,0.3909,8,0.2234,11,48,1.3402,11430,6770,189.0181,0.184857,10960,,221,33,188,141,4,6.1703,3824,4181,76,4389,4473,82,-565,-292,-6,1,2,0,2,3,1,5220,6160,107,6918,6522,111,-1698,-362,-4,1,4,1,2,5,2
ESPORTSTMNT01/1992077,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1992077?gameHash=280af055fec5a7cb&amp;tab=overview,LMF,2021,,0,2021-05-21 00:04:17,1,11.10,8,Red,mid,Cepted,Undead Gaming,Jayce,Varus,Senna,Zoe,Orianna,Viktor,2149,0,4,3,8,16,25,0,0,0,0,0,0,0,1,0.4467,1.1447,,,,,,,,,,,,,,,,,,,,,,,,0,0,27891,778.7157,0.31496,353.3830,341.9358,14,0.3909,9,0.2513,4,41,1.1447,14419,9759,272.4709,0.266468,13450,,325,319,6,6,0,9.0740,3412,4662,90,4086,4408,68,-674,254,22,0,3,1,3,2,1,5626,7730,148,6109,7202,118,-483,528,30,1,5,1,4,2,2
ESPORTSTMNT01/1992077,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1992077?gameHash=280af055fec5a7cb&amp;tab=overview,LMF,2021,,0,2021-05-21 00:04:17,1,11.10,9,Red,bot,Nothing,Undead Gaming,Kai'Sa,Varus,Senna,Zoe,Orianna,Viktor,2149,0,6,5,6,16,25,1,0,0,0,0,0,0,0,0.4467,1.1447,,,,,,,,,,,,,,,,,,,,,,,,0,1,21590,602.7920,0.243806,477.9339,345.2024,24,0.6701,15,0.4188,2,44,1.2285,14969,10309,287.8269,0.281485,13500,,314,285,29,21,0,8.7669,3593,3255,74,3213,3135,74,380,120,0,1,4,1,0,2,2,6176,5606,131,5137,5194,128,1039,412,3,3,5,1,0,2,2
ESPORTSTMNT01/1992077,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1992077?gameHash=280af055fec5a7cb&amp;tab=overview,LMF,2021,,0,2021-05-21 00:04:17,1,11.10,10,Red,sup,Lyonz,Undead Gaming,Leona,Varus,Senna,Zoe,Orianna,Viktor,2149,0,2,6,9,16,25,0,0,0,0,0,0,0,0,0.4467,1.1447,,,,,,,,,,,,,,,,,,,,,,,,0,0,5414,151.1587,0.0611378,462.8292,566.1889,58,1.6194,4,0.1117,21,90,2.5128,7920,3260,91.0191,0.0890218,7425,,29,29,0,0,0,0.8097,2560,2640,13,2278,2489,23,282,151,-10,1,4,1,0,3,2,3791,4691,22,3537,3870,31,254,821,-9,1,7,1,0,4,3
ESPORTSTMNT01/1992077,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1992077?gameHash=280af055fec5a7cb&amp;tab=overview,LMF,2021,,0,2021-05-21 00:04:17,1,11.10,100,Blue,team,,Ualá New Pampas,,Lucian,Udyr,Rumble,Sylas,Renekton,2149,1,25,16,67,25,16,6,1,0,0,1,,,,0.6980,1.1447,1,4,1,4,1,0,1,0,3,,0,0,1,1,1,0,0,1,1,8,2,0,1,2,0,76168,2126.6077,,3240.9493,2740.5119,113,3.1550,46,1.2843,48,223,6.2262,66465,43167,1205.2210,,60780,0.0732529,,849,228,152,18,30.0698,17421,19131,326,17564,18969,327,-143,162,-1,5,13,6,6,13,5,27133,30387,513,26609,31194,522,524,-807,-9,7,16,9,9,22,7
ESPORTSTMNT01/1992077,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1992077?gameHash=280af055fec5a7cb&amp;tab=overview,LMF,2021,,0,2021-05-21 00:04:17,1,11.10,200,Red,team,,Undead Gaming,,Varus,Senna,Zoe,Orianna,Viktor,2149,0,16,25,33,16,25,2,0,0,0,0,,,,0.4467,1.1447,0,1,4,1,4,1,0,0,0,,0,0,0,1,1,1,1,0,0,2,8,1,0,0,2,88554,2472.4244,,2854.2857,2828.0409,124,3.4621,44,1.2285,48,257,7.1754,59923,36625,1022.5686,,56485,-0.0732529,,881,227,169,4,30.9353,17564,18969,327,17421,19131,326,143,-162,1,6,13,5,5,13,6,26609,31194,522,27133,30387,513,-524,807,9,9,22,7,7,16,9
ESPORTSTMNT03/1863120,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1863120?gameHash=e0dcc57136376a57&amp;tab=overview,LHE,2021,,0,2021-05-21 00:29:35,1,11.09,1,Blue,top,Manolito,Furious Gaming Chile,Camille,Nocturne,Morgana,Varus,Irelia,Wukong,2167,1,2,2,8,17,7,0,0,0,0,0,0,0,0,0.4707,0.6645,,,,,,,,,,,,,,,,,,,,,,,,0,0,15160,419.7508,0.211101,694.7762,1328.0572,16,0.4430,5,0.1384,6,24,0.6645,12711,8015,221.9197,0.186838,11533,,259,247,12,3,0,7.1712,3034,3889,60,3635,4975,90,-601,-1086,-30,1,0,0,0,0,0,4924,6734,107,5605,7972,149,-681,-1238,-42,1,0,0,0,1,0
ESPORTSTMNT03/1863120,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1863120?gameHash=e0dcc57136376a57&amp;tab=overview,LHE,2021,,0,2021-05-21 00:29:35,1,11.09,2,Blue,jng,EXIMUS,Furious Gaming Chile,Rumble,Nocturne,Morgana,Varus,Irelia,Wukong,2167,1,5,1,10,17,7,0,0,0,0,1,1,0,0,0.4707,0.6645,,,,,,,,,,,,,,,,,,,,,,,,0,0,16627,460.3692,0.231529,551.7120,687.5219,14,0.3876,15,0.4153,13,57,1.5782,13224,8528,236.1237,0.198797,11875,,216,45,171,123,4,5.9806,3628,3558,65,3400,4042,82,228,-484,-17,2,1,1,0,0,1,5438,5673,100,5097,6675,123,341,-1002,-23,2,1,1,0,1,1
ESPORTSTMNT03/1863120,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1863120?gameHash=e0dcc57136376a57&amp;tab=overview,LHE,2021,,0,2021-05-21 00:29:35,1,11.09,3,Blue,mid,Emp,Furious Gaming Chile,Orianna,Nocturne,Morgana,Varus,Irelia,Wukong,2167,1,3,1,10,17,7,0,0,0,0,0,0,0,0,0.4707,0.6645,,,,,,,,,,,,,,,,,,,,,,,,0,0,17118,473.9640,0.238366,243.8210,258.1357,17,0.4707,10,0.2769,7,50,1.3844,15070,10374,287.2358,0.241831,13825,,330,302,28,28,0,9.1371,3276,5079,85,2936,4265,72,340,814,13,0,1,0,0,0,1,5186,7884,141,4959,7324,127,227,560,14,0,1,0,0,0,1
ESPORTSTMNT03/1863120,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1863120?gameHash=e0dcc57136376a57&amp;tab=overview,LHE,2021,,0,2021-05-21 00:29:35,1,11.09,4,Blue,bot,Viciun,Furious Gaming Chile,Kai'Sa,Nocturne,Morgana,Varus,Irelia,Wukong,2167,1,6,1,3,17,7,1,0,0,0,0,0,0,0,0.4707,0.6645,,,,,,,,,,,,,,,,,,,,,,,,1,0,19254,533.1057,0.268109,385.2792,300.1661,18,0.4984,16,0.4430,9,52,1.4398,16775,12079,334.4439,0.281578,15225,,335,302,33,25,4,9.2755,3192,3108,77,3335,2619,76,-143,489,1,0,0,0,0,1,1,5172,4919,123,4943,4336,122,229,583,1,0,0,0,0,2,1
ESPORTSTMNT03/1863120,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1863120?gameHash=e0dcc57136376a57&amp;tab=overview,LHE,2021,,0,2021-05-21 00:29:35,1,11.09,5,Blue,sup,Feitan,Furious Gaming Chile,Nautilus,Nocturne,Morgana,Varus,Irelia,Wukong,2167,1,1,2,5,17,7,0,0,0,0,1,0,1,0,0.4707,0.6645,,,,,,,,,,,,,,,,,,,,,,,,0,0,3655,101.1998,0.0508954,282.6673,796.5298,54,1.4952,18,0.4984,14,112,3.1011,8598,3902,108.0388,0.0909564,7850,,50,50,0,0,0,1.3844,2459,2647,17,2341,2560,13,118,87,4,0,1,0,1,0,0,3541,3492,23,3711,4132,27,-170,-640,-4,0,1,1,2,0,0
ESPORTSTMNT03/1863120,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1863120?gameHash=e0dcc57136376a57&amp;tab=overview,LHE,2021,,0,2021-05-21 00:29:35,1,11.09,6,Red,top,LukasNegro,Cruzados Esports,Gnar,Lee Sin,Sylas,Renekton,Lucian,Jayce,2167,0,1,3,3,7,17,0,0,0,0,0,0,0,0,0.1938,0.6645,,,,,,,,,,,,,,,,,,,,,,,,0,0,15093,417.8957,0.334523,698.9571,783.9871,18,0.4984,11,0.3046,6,48,1.3290,13726,9030,250.0231,0.253312,13150,,328,320,8,1,1,9.0817,3635,4975,90,3034,3889,60,601,1086,30,0,0,0,1,0,0,5605,7972,149,4924,6734,107,681,1238,42,0,1,0,1,0,0
ESPORTSTMNT03/1863120,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1863120?gameHash=e0dcc57136376a57&amp;tab=overview,LHE,2021,,0,2021-05-21 00:29:35,1,11.09,7,Red,jng,Kartana,Cruzados Esports,Udyr,Lee Sin,Sylas,Renekton,Lucian,Jayce,2167,0,1,4,5,7,17,0,0,0,0,0,0,0,1,0.1938,0.6645,,,,,,,,,,,,,,,,,,,,,,,,0,0,3426,94.8593,0.0759342,1035.2561,1188.8140,9,0.2492,12,0.3323,10,44,1.2183,11935,7239,200.4338,0.203069,11750,,267,40,227,174,0,7.3927,3400,4042,82,3628,3558,65,-228,484,17,0,0,1,2,1,1,5097,6675,123,5438,5673,100,-341,1002,23,0,1,1,2,1,1
ESPORTSTMNT03/1863120,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1863120?gameHash=e0dcc57136376a57&amp;tab=overview,LHE,2021,,0,2021-05-21 00:29:35,1,11.09,8,Red,mid,Kirito,Cruzados Esports,Tristana,Lee Sin,Sylas,Renekton,Lucian,Jayce,2167,0,1,3,3,7,17,0,0,0,0,0,0,0,0,0.1938,0.6645,,,,,,,,,,,,,,,,,,,,,,,,0,0,12805,354.5455,0.283811,469.6170,185.9529,27,0.7476,15,0.4153,17,67,1.8551,12929,8233,227.9557,0.230954,12025,,314,283,31,20,0,8.6940,2936,4265,72,3276,5079,85,-340,-814,-13,0,0,1,0,1,0,4959,7324,127,5186,7884,141,-227,-560,-14,0,0,1,0,1,0
ESPORTSTMNT03/1863120,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1863120?gameHash=e0dcc57136376a57&amp;tab=overview,LHE,2021,,0,2021-05-21 00:29:35,1,11.09,9,Red,bot,Emets,Cruzados Esports,Xayah,Lee Sin,Sylas,Renekton,Lucian,Jayce,2167,0,2,4,5,7,17,0,0,0,0,0,0,0,0,0.1938,0.6645,,,,,,,,,,,,,,,,,,,,,,,,0,1,9966,275.9391,0.220887,497.3881,196.9728,20,0.5538,7,0.1938,11,36,0.9968,13080,8384,232.1366,0.23519,13175,,315,290,25,25,0,8.7217,3335,2619,76,3192,3108,77,143,-489,-1,0,1,1,0,0,0,4943,4336,122,5172,4919,123,-229,-583,-1,0,2,1,0,0,0
ESPORTSTMNT03/1863120,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1863120?gameHash=e0dcc57136376a57&amp;tab=overview,LHE,2021,,0,2021-05-21 00:29:35,1,11.09,10,Red,sup,Severity,Cruzados Esports,Thresh,Lee Sin,Sylas,Renekton,Lucian,Jayce,2167,0,2,3,5,7,17,0,0,0,0,0,0,0,0,0.1938,0.6645,,,,,,,,,,,,,,,,,,,,,,,,0,0,3828,105.9898,0.0848442,333.3364,272.7550,50,1.3844,8,0.2215,11,83,2.2981,7458,2762,76.4744,0.077475,7175,,34,30,4,0,0,0.9414,2341,2560,13,2459,2647,17,-118,-87,-4,1,0,0,0,1,0,3711,4132,27,3541,3492,23,170,640,4,2,0,0,0,1,1
ESPORTSTMNT03/1863120,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1863120?gameHash=e0dcc57136376a57&amp;tab=overview,LHE,2021,,0,2021-05-21 00:29:35,1,11.09,100,Blue,team,,Furious Gaming Chile,,Nocturne,Morgana,Varus,Irelia,Wukong,2167,1,17,7,36,17,7,1,0,0,0,1,,,,0.4707,0.6645,1,4,2,4,2,0,3,1,0,,0,0,1,2,0,1,1,0,1,8,3,0,0,1,0,71814,1988.3895,,2158.2557,3370.4107,119,3.2949,64,1.7720,49,295,8.1680,66378,42897,1187.7342,,60308,0.0515891,,946,244,179,8,32.9488,15589,18281,304,15647,18461,333,-58,-180,-29,3,3,1,1,1,3,24261,28702,494,24315,30439,548,-54,-1737,-54,3,3,2,2,4,3
ESPORTSTMNT03/1863120,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1863120?gameHash=e0dcc57136376a57&amp;tab=overview,LHE,2021,,0,2021-05-21 00:29:35,1,11.09,200,Red,team,,Cruzados Esports,,Lee Sin,Sylas,Renekton,Lucian,Jayce,2167,0,7,17,21,7,17,0,0,0,0,0,,,,0.1938,0.6645,0,2,4,2,4,0,1,0,1,,0,0,0,0,2,0,0,1,0,3,8,1,1,0,1,45118,1249.2293,,3034.5547,2628.4818,124,3.4333,53,1.4675,55,278,7.6973,59128,35647,986.9958,,57275,-0.0515891,,963,295,220,1,34.8316,15647,18461,333,15589,18281,304,58,180,29,1,1,3,3,3,1,24315,30439,548,24261,28702,494,54,1737,54,2,4,3,3,3,2
NA1/3912209190,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/NA1/3912209190/36522744?tab=overview,UPL,2021,Summer,1,2021-05-21 00:50:43,2,11.10,1,Blue,top,Distelfinks,ConViction,Gwen,Lee Sin,Thresh,Varus,Zed,Viktor,1677,0,3,8,1,8,33,0,0,0,0,0,0,0,0,0.2862,1.4669,,,,,,,,,,,,,,,,,,,,,,,,0,0,10907,390.2326,0.25892,847.1914,661.9678,6,0.2147,0,0.0000,1,9,0.3220,9407,5710,204.2934,0.214564,9755,,185,183,2,2,0,6.6190,3411,4248,72,3698,4421,78,-287,-173,-6,1,0,1,2,0,0,4757,6322,104,5476,7255,114,-719,-933,-10,1,1,3,3,0,1
NA1/3912209190,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/NA1/3912209190/36522744?tab=overview,UPL,2021,Summer,1,2021-05-21 00:50:43,2,11.10,2,Blue,jng,Dragonjindi,ConViction,Udyr,Lee Sin,Thresh,Varus,Zed,Viktor,1677,0,0,5,5,8,33,0,0,0,0,0,0,0,0,0.2862,1.4669,,,,,,,,,,,,,,,,,,,,,,,,0,0,4659,166.6905,0.110599,974.7048,851.0555,5,0.1789,14,0.5009,5,50,1.7889,8510,4813,172.2004,0.180859,8435,,174,37,137,94,9,6.2254,3042,3439,65,3947,4174,70,-905,-735,-5,0,1,2,1,4,0,4681,5702,99,5884,6675,111,-1203,-973,-12,0,2,2,2,5,0
NA1/3912209190,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/NA1/3912209190/36522744?tab=overview,UPL,2021,Summer,1,2021-05-21 00:50:43,2,11.10,3,Blue,mid,Descraton,ConViction,Sylas,Lee Sin,Thresh,Varus,Zed,Viktor,1677,0,2,6,1,8,33,0,0,0,0,0,0,0,0,0.2862,1.4669,,,,,,,,,,,,,,,,,,,,,,,,0,1,10381,371.4132,0.246433,894.5617,516.9589,8,0.2862,3,0.1073,4,18,0.6440,8810,5113,182.9338,0.192132,8150,,169,164,5,5,0,6.0465,2496,3756,49,3428,4480,68,-932,-724,-19,0,0,1,1,1,0,4508,6237,85,5386,7203,123,-878,-966,-38,1,0,1,1,1,0
NA1/3912209190,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/NA1/3912209190/36522744?tab=overview,UPL,2021,Summer,1,2021-05-21 00:50:43,2,11.10,4,Blue,bot,Youngbin,ConViction,Jinx,Lee Sin,Thresh,Varus,Zed,Viktor,1677,0,3,9,3,8,33,0,0,0,0,0,0,0,1,0.2862,1.4669,,,,,,,,,,,,,,,,,,,,,,,,0,1,11149,398.8909,0.264665,716.8157,288.6941,17,0.6082,4,0.1431,9,33,1.1807,12377,8680,310.5546,0.326161,11755,,261,241,20,20,0,9.3381,3468,3034,65,5293,3885,74,-1825,-851,-9,1,1,3,4,3,2,6236,5159,123,8079,5657,111,-1843,-498,12,1,1,4,5,4,2
NA1/3912209190,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/NA1/3912209190/36522744?tab=overview,UPL,2021,Summer,1,2021-05-21 00:50:43,2,11.10,5,Blue,sup,Call Lin,ConViction,Karma,Lee Sin,Thresh,Varus,Zed,Viktor,1677,0,0,5,5,8,33,0,0,0,0,0,0,0,0,0.2862,1.4669,,,,,,,,,,,,,,,,,,,,,,,,0,0,5029,179.9284,0.119383,357.8533,257.9964,26,0.9302,5,0.1789,9,53,1.8962,5993,2296,82.1467,0.0862837,5375,,19,19,0,0,0,0.6798,2235,2091,4,4008,2583,4,-1773,-492,0,0,2,2,1,7,0,3500,3954,9,6168,3780,8,-2668,174,1,0,2,2,1,9,0
NA1/3912209190,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/NA1/3912209190/36522744?tab=overview,UPL,2021,Summer,1,2021-05-21 00:50:43,2,11.10,6,Red,top,Chim,Area of Effect Randoms,Akali,Galio,Nocturne,Rumble,Nautilus,Orianna,1677,1,13,1,5,33,8,3,0,0,0,0,0,0,0,1.1807,1.4669,,,,,,,,,,,,,,,,,,,,,,,,0,0,23439,838.6047,0.289753,629.6601,397.1735,12,0.4293,2,0.0716,3,21,0.7513,13039,9342,334.2397,0.215302,11325,,198,188,10,4,6,7.0841,3698,4421,78,3411,4248,72,287,173,6,2,0,0,1,0,1,5476,7255,114,4757,6322,104,719,933,10,3,0,1,1,1,3
NA1/3912209190,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/NA1/3912209190/36522744?tab=overview,UPL,2021,Summer,1,2021-05-21 00:50:43,2,11.10,7,Red,jng,Jozy,Area of Effect Randoms,Morgana,Galio,Nocturne,Rumble,Nautilus,Orianna,1677,1,2,0,14,33,8,0,0,0,0,0,0,0,0,1.1807,1.4669,,,,,,,,,,,,,,,,,,,,,,,,0,0,9606,343.6852,0.118749,595.2415,307.4061,12,0.4293,4,0.1431,7,39,1.3953,10619,6922,247.6565,0.159531,9875,,189,32,157,88,17,6.7621,3947,4174,70,3042,3439,65,905,735,5,1,4,0,0,1,2,5884,6675,111,4681,5702,99,1203,973,12,2,5,0,0,2,2
NA1/3912209190,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/NA1/3912209190/36522744?tab=overview,UPL,2021,Summer,1,2021-05-21 00:50:43,2,11.10,8,Red,mid,Stancato,Area of Effect Randoms,Yone,Galio,Nocturne,Rumble,Nautilus,Orianna,1677,1,7,1,4,33,8,1,0,0,0,0,0,0,0,1.1807,1.4669,,,,,,,,,,,,,,,,,,,,,,,,1,0,25031,895.5635,0.309433,624.5081,662.6118,11,0.3936,5,0.1789,4,37,1.3238,12511,8814,315.3488,0.203134,9950,,240,216,24,9,8,8.5868,3428,4480,68,2496,3756,49,932,724,19,1,1,0,0,0,1,5386,7203,123,4508,6237,85,878,966,38,1,1,0,1,0,1
NA1/3912209190,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/NA1/3912209190/36522744?tab=overview,UPL,2021,Summer,1,2021-05-21 00:50:43,2,11.10,9,Red,bot,Shorthop,Area of Effect Randoms,Ashe,Galio,Nocturne,Rumble,Nautilus,Orianna,1677,1,8,4,10,33,8,1,0,0,0,1,1,0,0,1.1807,1.4669,,,,,,,,,,,,,,,,,,,,,,,,1,0,16860,603.2200,0.208423,459.6780,228.0501,12,0.4293,4,0.1431,7,31,1.1091,15207,11510,411.8068,0.265266,14300,,251,234,17,15,0,8.9803,5293,3885,74,3468,3034,65,1825,851,9,4,3,2,1,1,3,8079,5657,111,6236,5159,123,1843,498,-12,5,4,2,1,1,4
NA1/3912209190,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/NA1/3912209190/36522744?tab=overview,UPL,2021,Summer,1,2021-05-21 00:50:43,2,11.10,10,Red,sup,Pockus,Area of Effect Randoms,Lulu,Galio,Nocturne,Rumble,Nautilus,Orianna,1677,1,3,2,23,33,8,0,0,0,0,1,0,1,0,1.1807,1.4669,,,,,,,,,,,,,,,,,,,,,,,,0,0,5957,213.1306,0.0736405,276.2791,214.3113,38,1.3596,7,0.2504,12,77,2.7549,10499,6802,243.3631,0.156766,9600,,14,14,0,0,0,0.5009,4008,2583,4,2235,2091,4,1773,492,0,1,7,0,0,2,2,6168,3780,8,3500,3954,9,2668,-174,-1,1,9,0,0,2,2
NA1/3912209190,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/NA1/3912209190/36522744?tab=overview,UPL,2021,Summer,1,2021-05-21 00:50:43,2,11.10,100,Blue,team,,ConViction,,Lee Sin,Thresh,Varus,Zed,Viktor,1677,0,8,33,15,8,33,0,0,0,0,0,,,,0.2862,1.4669,1,2,2,2,2,1,1,0,0,,0,0,0,0,2,0,0,1,0,2,10,0,0,0,2,42125,1507.1556,,3791.1270,2576.6726,62,2.2182,26,0.9302,28,163,5.8318,45097,26614,952.2004,,43470,-0.235079,,644,164,121,9,28.9088,14652,16568,255,20374,19543,294,-5722,-2975,-39,2,4,9,9,15,2,23682,27374,420,30993,30570,467,-7311,-3196,-47,3,6,12,12,19,3
NA1/3912209190,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/NA1/3912209190/36522744?tab=overview,UPL,2021,Summer,1,2021-05-21 00:50:43,2,11.10,200,Red,team,,Area of Effect Randoms,,Galio,Nocturne,Rumble,Nautilus,Orianna,1677,1,33,8,56,33,8,5,0,0,0,1,,,,1.1807,1.4669,0,2,2,2,2,1,0,1,0,,0,0,1,2,0,1,1,0,1,10,2,1,1,2,0,80893,2894.2039,,2585.3667,1809.5528,85,3.0411,22,0.7871,33,205,7.3345,61875,43392,1552.4866,,55050,0.235079,,684,208,116,31,31.9141,20374,19543,294,14652,16568,255,5722,2975,39,9,15,2,2,4,9,30993,30570,467,23682,27374,420,7311,3196,47,12,19,3,3,6,12
ESPORTSTMNT01/1992098,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1992098?gameHash=8552e7e5113affcf&amp;tab=overview,LMF,2021,,0,2021-05-21 01:10:58,1,11.10,1,Blue,top,Brianthees,eBRO Gaming,Sion,Senna,Sett,Rumble,Aatrox,Viktor,1748,0,1,4,6,7,22,0,0,0,0,0,0,0,0,0.2403,0.9954,,,,,,,,,,,,,,,,,,,,,,,,0,0,12498,428.9931,0.267285,989.6568,1455.6178,15,0.5149,1,0.0343,7,20,0.6865,8559,4717,161.9108,0.189927,8325,,182,180,2,1,0,6.2471,2685,3611,55,2876,4004,70,-191,-393,-15,0,1,0,0,0,1,4586,6468,102,4566,6748,119,20,-280,-17,0,2,0,0,0,2
ESPORTSTMNT01/1992098,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1992098?gameHash=8552e7e5113affcf&amp;tab=overview,LMF,2021,,0,2021-05-21 01:10:58,1,11.10,2,Blue,jng,Ominick,eBRO Gaming,Nidalee,Senna,Sett,Rumble,Aatrox,Viktor,1748,0,3,5,3,7,22,0,0,0,0,0,0,0,0,0.2403,0.9954,,,,,,,,,,,,,,,,,,,,,,,,0,0,10088,346.2700,0.215745,759.3364,388.5240,12,0.4119,3,0.1030,12,24,0.8238,8837,4995,171.4531,0.201119,8735,,137,11,126,104,8,4.7025,2875,2689,46,3300,3648,65,-425,-959,-19,1,0,1,0,3,0,4701,5273,85,5202,5561,102,-501,-288,-17,2,0,1,0,4,0
ESPORTSTMNT01/1992098,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1992098?gameHash=8552e7e5113affcf&amp;tab=overview,LMF,2021,,0,2021-05-21 01:10:58,1,11.10,3,Blue,mid,Filopo,eBRO Gaming,Lee Sin,Senna,Sett,Rumble,Aatrox,Viktor,1748,0,3,3,2,7,22,0,0,0,0,0,0,0,0,0.2403,0.9954,,,,,,,,,,,,,,,,,,,,,,,,0,0,9622,330.2746,0.205779,758.8558,726.9336,11,0.3776,5,0.1716,7,20,0.6865,11375,7533,258.5698,0.3033,11275,,260,244,16,8,4,8.9245,3262,4163,86,3525,4029,78,-263,134,8,0,1,1,1,1,1,5239,7166,148,5738,6902,137,-499,264,11,0,1,1,2,1,1
ESPORTSTMNT01/1992098,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1992098?gameHash=8552e7e5113affcf&amp;tab=overview,LMF,2021,,0,2021-05-21 01:10:58,1,11.10,4,Blue,bot,Tomnam,eBRO Gaming,Jinx,Senna,Sett,Rumble,Aatrox,Viktor,1748,0,0,3,4,7,22,0,0,0,0,0,0,0,0,0.2403,0.9954,,,,,,,,,,,,,,,,,,,,,,,,0,1,11008,377.8490,0.23542,401.0870,199.8055,9,0.3089,8,0.2746,5,27,0.9268,9494,5652,194.0046,0.22757,9575,,244,232,12,12,0,8.3753,2797,2966,59,3973,3273,73,-1176,-307,-14,0,1,0,3,1,0,4233,4899,103,6803,5961,132,-2570,-1062,-29,0,1,0,3,1,0
