game,bluetopgp,bluetopwr,bluetopkda,bluejunglegp,bluejunglewr,bluejunglekda,bluemidgp,bluemidwr,bluemidkda,blueadcgp,blueadcwr,blueadckda,bluesupportgp,bluesupportwr,bluesupportkda,redtopgp,redtopwr,redtopkda,redjunglegp,redjunglewr,redjunglekda,redmidgp,redmidwr,redmidkda,redadcgp,redadcwr,redadckda,redsupportgp,redsupportwr,redsupportkda,result
6917-9211,2,1.0,9.3,4,0.5,5.7,20,0.55,4.0,32,0.59,4.5,4,0.75,2.2,46,0.63,4.9,21,0.57,6.8,20,0.4,2.8,9,0.44,3.3,24,0.42,2.4,0
6972-9206,9,0.44,2.4,18,0.61,3.7,19,0.53,8.1,3,0.0,3.8,1,0.0,1.8,2,0.5,2.5,26,0.23,2.2,21,0.62,4.5,6,1.0,4.8,17,0.82,8.4,1
ESPORTSTMNT01/1690563,15,0.67,4.3,12,0.67,5.2,1,1.0,9.0,6,0.67,5.2,24,0.58,3.9,5,0.8,3.5,6,0.5,6.4,40,0.68,8.4,47,0.62,4.2,3,0.0,0.9,0
6917-9212,33,0.48,2.8,4,0.75,5.7,20,0.4,2.8,14,0.29,4.0,4,0.75,3.6,22,0.45,2.0,17,0.47,4.3,5,0.2,1.9,7,0.57,3.5,37,0.51,2.9,0
6973-9208,9,0.44,3.2,9,0.67,5.4,7,0.14,1.7,21,0.38,3.1,15,0.53,2.0,4,0.25,1.1,17,0.53,5.2,28,0.57,4.4,13,0.77,4.9,9,0.22,1.7,1
6974-9209,18,0.61,2.8,26,0.62,3.4,4,0.5,2.9,3,0.0,0.8,2,0.0,2.0,9,0.33,3.3,2,0.5,1.7,4,0.75,4.3,33,0.42,6.5,8,0.5,3.3,1
6917-9213,13,0.38,2.3,24,0.63,6.7,6,0.67,2.7,7,0.57,3.5,8,0.75,3.1,32,0.5,3.5,22,0.45,3.2,3,0.0,1.5,14,0.29,4.0,3,0.33,1.8,0
6918-9214,11,0.45,1.8,3,1.0,12.0,16,0.31,3.1,12,0.25,5.6,5,1.0,17.0,4,0.5,3.7,31,0.71,6.1,36,0.64,5.3,5,0.4,6.7,18,0.56,2.7,0
ESPORTSTMNT01/1690580,10,0.5,1.6,23,0.48,2.4,22,0.55,7.9,47,0.62,4.2,14,0.5,2.4,15,0.67,4.3,1,0.0,6.0,13,0.77,6.6,4,0.5,5.4,7,0.71,3.3,0
6974-9215,10,0.5,1.3,1,0.0,0.4,4,0.75,4.3,10,0.6,9.4,43,0.53,4.6,11,0.27,1.8,11,0.73,5.1,1,1.0,10.0,5,0.2,2.2,7,1.0,6.3,1
6918-9217,13,0.46,1.5,38,0.5,4.2,35,0.54,4.7,12,0.25,5.6,37,0.22,2.6,2,0.5,2.0,31,0.71,6.1,84,0.64,5.3,5,0.2,3.7,15,0.6,2.2,0
ESPORTSTMNT01/1690585,17,0.65,5.3,2,1.0,8.7,2,0.5,2.9,4,0.5,6.1,2,1.0,4.3,29,0.52,3.0,6,0.5,6.4,10,0.4,4.4,47,0.62,4.2,14,0.5,2.4,0
6974-9218,11,0.27,1.8,26,0.62,3.4,3,0.67,2.1,22,0.27,1.8,15,0.4,3.1,7,0.14,1.4,2,0.5,1.7,2,0.0,1.9,10,0.6,9.4,8,0.5,3.3,0
ESPORTSTMNT02/1640233,12,0.75,3.4,12,0.5,5.5,10,0.1,1.1,10,0.6,3.2,6,0.5,2.2,15,0.33,1.7,2,0.5,3.8,7,0.57,5.0,2,1.0,26.0,7,0.57,1.7,1
ESPORTSTMNT02/1640249,10,0.8,8.3,5,1.0,11.3,8,0.75,7.1,7,0.71,8.0,18,0.83,4.6,2,0.0,0.3,0,0.0,0.0,3,0.0,0.4,2,0.0,1.2,0,0.0,0.0,0
ESPORTSTMNT02/1640264,15,0.67,2.8,7,1.0,10.0,13,0.77,6.6,3,0.67,3.5,2,0.5,4.0,2,0.0,2.0,9,0.33,2.5,7,0.57,5.3,5,0.4,2.0,4,0.5,2.2,0
ESPORTSTMNT02/1640279,1,0.0,3.0,6,0.17,2.0,7,0.29,5.7,11,0.55,4.5,9,0.22,2.1,11,0.45,2.8,3,0.67,3.6,10,0.4,3.7,10,0.6,8.2,1,1.0,2.6,1
6976-9219,0,0.0,0.0,3,0.33,1.1,13,0.38,3.0,35,0.4,3.7,8,0.63,2.3,14,0.21,2.3,2,0.0,2.0,2,0.5,2.4,17,0.24,1.7,18,0.5,3.2,0
6976-9220,0,0.0,0.0,4,0.25,1.2,7,0.43,2.8,35,0.4,3.7,10,0.6,2.4,14,0.21,2.3,2,0.0,2.0,3,0.0,0.6,3,0.0,2.1,18,0.5,3.2,0
ESPORTSTMNT01/1690820,10,0.6,3.9,48,0.69,5.2,12,0.58,2.1,30,0.7,5.1,15,0.47,2.7,17,0.35,2.3,18,0.39,2.3,32,0.5,6.1,8,0.13,2.1,19,0.47,1.8,0
6977-9221,17,0.76,4.5,10,0.5,4.6,11,0.45,3.8,47,0.72,4.7,4,0.75,1.9,32,0.38,2.6,3,0.33,2.3,4,0.5,7.8,3,0.0,1.0,1,0.0,0.2,0
6978-9222,3,0.33,3.0,5,0.6,4.4,6,0.17,3.5,4,0.5,6.3,9,0.33,1.4,5,0.4,1.7,2,0.5,3.3,0,0.0,0.0,3,0.33,3.2,13,0.69,4.8,1
ESPORTSTMNT01/1690828,11,0.45,2.4,8,0.38,4.8,32,0.5,6.1,4,0.25,3.8,33,0.45,3.0,6,0.17,0.9,41,0.54,3.9,3,0.67,2.7,2,0.0,1.7,14,0.43,2.6,0
6977-9224,5,0.2,2.8,3,0.33,2.3,10,0.4,3.5,13,0.38,2.6,3,0.67,2.3,9,0.67,4.1,8,0.63,5.4,16,0.81,7.4,11,0.55,4.6,24,0.83,5.0,1
6978-9223,6,0.17,1.2,21,0.48,4.4,0,0.0,0.0,3,0.33,3.2,1,0.0,11.0,14,0.57,2.4,5,0.6,4.4,3,0.33,2.1,2,0.5,5.0,9,0.33,1.4,1
6919-9227,29,0.45,4.3,15,0.53,4.8,10,0.3,3.6,7,0.57,2.9,4,0.25,2.3,23,0.57,3.3,16,0.63,4.3,17,0.65,4.6,39,0.62,5.6,45,0.73,4.7,1
ESPORTSTMNT01/1690841,6,0.17,0.9,41,0.54,3.9,12,0.58,2.1,21,0.57,4.3,25,0.28,2.5,32,0.56,2.8,8,0.38,4.8,32,0.5,6.1,13,0.38,3.3,2,0.0,1.0,0
6978-9226,1,0.0,0.2,2,0.5,3.3,0,0.0,0.0,3,0.0,0.6,2,0.0,0.8,14,0.57,2.4,11,0.64,7.7,1,1.0,8.0,1,1.0,12.0,8,0.63,3.4,1
6919-9228,31,0.52,3.4,16,0.63,4.3,17,0.65,4.6,12,0.58,2.8,16,0.69,2.6,15,0.6,2.7,15,0.53,4.8,10,0.3,3.6,7,0.57,2.9,4,0.25,2.3,0
6980-9230,34,0.65,3.7,11,0.64,4.4,8,0.75,3.2,0,0.0,0.0,13,0.69,3.8,23,0.35,2.7,5,0.6,8.9,6,0.0,1.4,0,0.0,0.0,15,0.4,2.1,0
ESPORTSTMNT03/1681444,14,0.43,2.6,16,0.56,4.1,8,0.63,4.1,6,0.83,3.7,12,0.42,2.5,28,0.5,2.5,15,0.4,3.1,8,0.38,2.4,26,0.58,5.9,8,0.0,1.3,0
6920-9231,35,0.57,5.4,4,0.75,5.9,30,0.67,5.8,73,0.56,5.2,30,0.7,3.0,33,0.45,2.7,27,0.56,4.4,6,0.67,5.2,23,0.43,3.2,4,0.75,4.5,0
6920-9234,1,0.0,1.3,28,0.46,3.5,27,0.67,7.1,73,0.56,5.2,30,0.7,3.0,2,0.5,2.7,3,0.33,1.4,6,0.67,5.2,23,0.43,3.2,4,0.5,3.7,1
ESPORTSTMNT03/1681477,12,0.5,2.8,15,0.4,3.1,44,0.73,6.0,10,0.7,3.7,4,0.5,4.7,1,0.0,0.5,16,0.56,4.1,9,0.67,4.1,1,0.0,0.3,2,0.0,1.4,0
6920-9233,33,0.45,2.7,11,0.55,3.0,20,0.55,3.4,2,0.5,6.0,2,0.5,1.4,17,0.71,4.7,12,0.83,6.5,27,0.67,7.1,53,0.66,5.3,80,0.61,4.3,1
ESPORTSTMNT03/1681511,7,0.71,9.0,14,0.57,2.8,14,0.43,3.1,20,0.3,3.0,6,0.33,1.5,41,0.51,3.3,9,0.33,2.4,44,0.48,3.9,26,0.58,5.9,4,0.5,4.7,0
ESPORTSTMNT02/1640319,4,0.5,1.7,4,0.75,6.4,1,1.0,4.0,16,0.56,6.0,2,1.0,4.7,4,0.0,1.3,12,0.58,6.0,1,0.0,2.0,10,0.8,5.8,9,0.22,2.1,0
ESPORTSTMNT02/1640323,2,0.5,2.5,5,0.4,3.8,14,0.57,3.6,1,0.0,1.7,15,0.27,2.4,12,0.75,3.4,7,0.14,1.9,5,0.6,4.2,10,0.6,3.2,3,1.0,5.2,1
ESPORTSTMNT02/1640330,2,0.0,0.9,0,0.0,0.0,11,0.36,2.0,2,0.0,1.2,0,0.0,0.0,18,0.56,2.6,8,0.63,3.0,2,0.5,10.0,8,0.63,6.4,11,0.73,4.4,1
ESPORTSTMNT02/1650355,3,0.33,1.4,5,0.6,3.1,7,0.57,5.0,2,1.0,26.0,1,1.0,3.5,6,0.5,2.4,6,0.67,3.8,4,0.25,3.9,5,0.2,4.2,4,0.25,1.2,0
ESPORTSTMNT01/1691020,4,0.75,3.4,8,0.63,5.6,31,0.52,3.9,16,0.44,3.7,5,0.2,3.4,26,0.77,4.2,5,0.6,2.5,30,0.5,3.5,40,0.5,4.3,11,0.64,2.7,1
6981-9236,19,0.37,2.6,2,0.5,3.8,18,0.56,3.4,6,0.5,3.1,2,0.5,2.4,9,0.33,2.1,0,0.0,0.0,13,0.54,3.1,29,0.31,4.6,35,0.43,2.9,0
6981-9237,5,0.4,3.3,10,0.8,6.7,2,0.0,0.9,6,0.5,3.1,18,0.28,1.9,7,0.29,3.3,0,0.0,0.0,14,0.43,2.4,29,0.31,4.6,4,0.5,2.1,1
6981-9238,5,0.8,4.9,1,0.0,1.5,17,0.47,3.1,4,0.25,8.5,8,0.38,1.5,11,0.36,2.0,0,0.0,0.0,8,0.5,6.3,29,0.31,4.6,8,0.5,3.8,1
6983-9239,2,1.0,6.8,6,0.67,3.6,15,0.73,6.9,6,1.0,4.8,17,0.65,4.0,3,0.33,1.9,6,0.33,4.0,5,0.2,2.1,11,0.73,7.4,4,0.25,1.5,0
ESPORTSTMNT01/1691048,34,0.68,2.8,5,0.6,1.9,31,0.65,5.7,37,0.76,6.8,13,0.69,3.2,11,0.27,2.1,8,0.63,5.6,31,0.52,3.9,16,0.44,3.7,10,0.1,1.6,0
6983-9240,9,0.67,2.8,3,0.33,2.8,38,0.45,3.1,52,0.56,4.0,2,0.0,1.0,20,0.55,3.1,13,0.85,8.8,21,0.62,4.5,5,0.8,4.0,8,0.88,7.6,1
6921-9241,58,0.57,3.7,4,0.0,1.9,9,0.22,3.9,13,0.23,4.6,9,0.56,2.4,6,0.17,2.2,3,1.0,9.3,14,0.36,3.7,34,0.5,4.3,23,0.3,2.1,1
6982-9242,2,0.5,2.3,7,0.57,4.0,6,0.33,2.6,22,0.55,3.6,12,0.33,2.0,2,0.5,3.3,5,0.4,2.9,1,0.0,2.2,5,0.2,2.2,15,0.27,2.0,0
ESPORTSTMNT01/1691071,3,0.33,2.5,23,0.83,6.1,2,0.5,3.8,2,0.5,4.8,32,0.75,3.6,17,0.65,5.3,7,0.57,8.8,83,0.71,4.5,6,0.67,5.2,24,0.58,3.9,1
6921-9243,42,0.67,3.2,3,1.0,9.3,14,0.36,3.7,34,0.5,4.3,9,0.22,2.0,58,0.57,3.7,3,0.0,1.3,6,0.17,1.9,10,0.3,3.3,5,0.4,3.1,0
6985-9244,2,0.5,2.6,6,0.67,8.0,8,0.63,6.2,24,0.58,4.3,0,0.0,0.0,18,0.39,1.9,5,0.6,3.3,19,0.42,2.7,2,0.5,3.5,11,0.45,2.1,1
6982-9245,18,0.61,2.8,22,0.55,3.1,3,0.67,2.1,22,0.27,1.8,15,0.4,3.1,1,0.0,2.0,5,0.4,3.4,6,0.33,2.6,3,0.0,1.4,2,0.5,5.5,0
6985-9287,2,0.5,2.6,4,1.0,3.5,8,0.63,6.2,24,0.58,4.3,0,0.0,0.0,18,0.39,1.9,7,0.43,2.8,19,0.53,8.1,2,0.5,3.5,8,0.25,2.3,0
6982-9247,2,0.5,2.3,1,0.0,1.4,2,0.0,1.2,7,0.43,3.6,2,0.0,1.1,2,0.5,3.3,10,0.4,2.3,4,0.5,2.9,11,0.64,5.0,12,0.42,3.1,1
6922-9246,36,0.67,3.3,25,0.52,4.5,36,0.75,6.2,63,0.7,5.1,8,0.88,4.1,12,0.33,2.1,7,0.29,3.4,32,0.53,6.5,20,0.55,4.0,14,0.36,2.3,0
ESPORTSTMNT01/1691105,6,0.83,3.6,12,0.67,5.2,83,0.71,4.5,4,0.5,6.1,5,0.6,3.3,25,0.76,3.8,27,0.85,5.9,54,0.74,10.2,29,0.76,5.5,32,0.75,3.6,1
6922-9248,23,0.48,4.1,103,0.67,4.0,44,0.68,6.4,42,0.83,4.8,22,0.64,3.1,51,0.57,3.5,4,0.75,8.8,3,0.67,5.0,75,0.64,5.2,3,0.0,1.5,0
6985-9288,7,0.71,2.8,10,0.6,2.9,3,1.0,11.3,1,1.0,10.0,0,0.0,0.0,17,0.35,2.4,9,0.44,3.3,19,0.32,2.9,12,0.5,4.2,8,0.25,2.3,0
ESPORTSTMNT01/1691118,31,0.71,5.4,15,0.6,4.1,54,0.74,10.2,29,0.76,5.5,10,0.6,2.4,15,0.67,4.3,7,0.57,8.8,83,0.71,4.5,4,0.5,6.1,7,0.14,1.5,0
ESPORTSTMNT04/1480139,3,0.0,1.3,1,0.0,2.0,1,0.0,5.0,2,0.0,1.1,2,0.0,1.1,3,0.33,2.9,4,0.75,3.2,3,0.67,3.3,0,0.0,0.0,5,1.0,4.1,1
ESPORTSTMNT04/1480142,2,1.0,6.0,2,1.0,6.3,2,0.5,3.8,0,0.0,0.0,5,1.0,4.1,3,0.0,1.3,1,0.0,4.5,2,0.0,1.5,1,0.0,3.5,1,0.0,1.0,0
ESPORTSTMNT04/1480143,2,1.0,6.0,2,1.0,6.3,3,1.0,13.0,0,0.0,0.0,5,0.8,3.7,3,0.33,1.8,2,0.0,1.1,2,0.0,1.5,2,0.0,1.1,2,0.0,1.1,0
ESPORTSTMNT03/1671978,45,0.49,3.1,13,0.69,3.7,16,0.69,4.3,31,0.81,6.6,9,0.44,3.1,39,0.67,3.5,13,0.38,2.5,96,0.55,5.7,32,0.41,4.2,34,0.59,2.4,0
ESPORTSTMNT03/1671992,17,0.53,3.4,5,0.6,3.4,51,0.69,5.4,7,0.57,2.8,8,0.63,5.6,5,0.6,6.3,23,0.35,2.9,17,0.53,3.4,17,0.35,3.8,1,0.0,0.5,0
ESPORTSTMNT03/1672030,23,0.61,2.9,44,0.64,3.3,6,0.67,4.6,23,0.61,6.5,5,0.8,5.1,13,0.85,9.3,8,0.75,5.4,6,0.67,3.0,34,0.59,4.0,14,0.5,2.7,0
ESPORTSTMNT03/1672038,17,0.41,2.3,1,1.0,8.0,2,0.5,2.4,2,0.5,2.4,10,0.3,1.9,18,0.72,4.4,14,0.64,6.9,19,0.47,4.4,10,0.3,2.8,5,0.4,2.1,0
ESPORTSTMNT03/1672041,21,0.52,2.1,22,0.55,3.6,1,0.0,0.5,44,0.36,3.2,47,0.45,2.5,25,0.44,2.4,25,0.44,3.7,8,0.88,5.6,14,0.29,2.5,7,0.43,3.5,1
ESPORTSTMNT01/1691379,1,0.0,0.8,8,0.38,4.8,31,0.45,3.5,4,0.25,3.8,33,0.45,3.0,12,0.67,3.5,10,0.4,2.7,16,0.38,4.2,33,0.36,3.3,9,0.78,3.0,1
6986-9251,3,0.67,1.9,4,0.25,2.2,10,0.9,5.6,14,0.57,3.8,8,0.38,3.2,14,0.57,2.4,28,0.54,4.2,8,0.75,2.7,3,0.0,2.3,8,0.63,3.4,0
6986-9252,11,0.64,2.9,0,0.0,0.0,3,0.67,3.8,4,0.25,4.2,20,0.7,3.1,23,0.61,2.6,4,0.25,2.2,12,0.75,7.4,13,0.54,5.2,5,0.0,1.9,0
6986-9253,38,0.61,3.4,6,0.5,4.5,9,0.78,5.1,9,0.44,5.0,1,1.0,8.0,26,0.5,2.4,0,0.0,0.0,3,0.67,3.8,1,0.0,1.3,20,0.7,3.1,0
ESPORTSTMNT01/1691409,4,0.75,5.3,5,1.0,4.3,11,0.27,2.5,9,0.44,3.5,37,0.46,2.2,21,0.57,2.8,7,0.57,5.2,2,0.0,1.0,4,0.25,3.8,19,0.47,1.8,0
6987-9258,0,0.0,0.0,24,0.5,3.5,11,0.64,4.7,35,0.4,3.7,10,0.6,2.4,3,0.0,1.7,4,0.25,2.3,1,0.0,1.8,6,0.17,2.0,10,0.4,3.5,0
6923-9255,46,0.63,4.9,22,0.45,3.2,20,0.4,2.8,3,0.0,0.8,12,0.25,2.4,27,0.48,2.2,1,1.0,4.5,22,0.59,4.5,3,0.33,2.3,2,0.5,2.7,1
ESPORTSTMNT01/1691411,0,0.0,0.0,3,1.0,5.4,14,0.5,6.2,19,0.84,7.4,3,0.67,2.5,8,0.38,1.2,23,0.57,4.3,4,0.5,3.4,20,0.3,3.0,12,0.42,2.5,0
6987-9259,0,0.0,0.0,4,1.0,6.7,10,0.8,5.0,35,0.4,3.7,10,0.6,2.4,9,0.33,3.5,7,0.71,6.6,1,0.0,1.0,1,0.0,1.0,8,0.25,1.4,0
6923-9260,17,0.41,2.6,9,0.33,2.1,39,0.59,4.8,1,0.0,0.3,2,0.5,2.7,10,0.6,3.9,11,0.64,4.2,6,0.33,1.7,14,0.29,4.0,24,0.42,2.4,1
6923-9262,3,1.0,5.8,22,0.45,3.2,20,0.5,2.1,18,0.5,4.5,19,0.37,3.2,17,0.41,2.6,22,0.64,5.6,3,0.0,2.4,1,0.0,0.3,7,0.57,3.0,0
6989-9261,8,0.38,2.1,12,0.58,3.2,28,0.57,4.4,7,0.86,3.6,9,0.22,1.7,2,0.0,1.0,2,0.0,0.8,4,0.0,1.1,5,0.0,2.1,1,0.0,2.0,0
6924-9263,12,0.42,2.5,5,0.6,4.3,31,0.61,6.0,57,0.63,6.8,37,0.62,3.5,17,0.82,6.5,9,0.78,5.5,43,0.6,3.9,30,0.73,5.6,37,0.68,4.7,0
6990-9266,20,0.55,3.3,3,0.67,7.8,14,0.57,4.5,33,0.42,6.5,18,0.5,2.6,15,0.6,5.0,16,0.63,3.9,8,0.75,3.2,0,0.0,0.0,13,0.69,3.8,0
ESPORTSTMNT01/1691433,7,0.71,9.0,16,0.56,4.1,9,0.67,4.1,6,0.83,3.7,9,0.56,3.0,0,0.0,0.0,23,0.48,2.4,22,0.55,7.9,47,0.62,4.2,3,0.0,0.9,0
6989-9265,1,1.0,3.1,1,1.0,4.0,2,1.0,13.0,14,0.21,2.7,7,0.29,2.4,2,0.0,1.3,12,0.58,3.2,10,0.5,4.6,13,0.54,2.7,36,0.56,3.6,0
6924-9264,66,0.67,3.1,26,0.58,3.8,23,0.57,4.6,30,0.73,5.6,37,0.68,4.7,40,0.48,2.9,10,0.5,4.5,35,0.51,6.3,57,0.63,6.8,92,0.67,5.0,0
ESPORTSTMNT01/1691436,5,0.8,3.5,4,0.5,3.2,20,0.65,8.0,3,0.67,6.6,7,0.86,3.8,6,0.33,2.3,15,0.47,3.8,14,0.43,3.1,20,0.3,3.0,6,0.33,1.5,0
6990-9267,34,0.65,3.7,11,0.64,4.4,12,0.58,4.1,0,0.0,0.0,13,0.69,3.8,17,0.65,5.1,2,0.5,2.4,10,0.7,5.8,33,0.55,5.2,8,0.5,3.3,0
6989-9270,1,1.0,6.5,12,0.5,3.1,28,0.57,4.4,7,0.86,3.6,23,0.65,3.1,1,0.0,0.7,1,0.0,3.0,3,0.0,1.8,1,0.0,1.2,7,0.29,2.4,0
6924-9268,22,0.64,3.4,11,0.82,10.1,31,0.61,6.0,19,0.42,3.3,61,0.75,5.1,16,0.44,2.1,18,0.5,4.4,23,0.57,4.6,83,0.63,4.7,38,0.58,2.9,0
6990-9269,17,0.65,5.1,2,0.5,2.4,10,0.4,1.9,33,0.55,5.2,4,1.0,3.1,1,0.0,1.0,13,0.54,4.4,12,0.58,4.1,0,0.0,0.0,20,0.6,3.1,0
ESPORTSTMNT03/1682154,14,0.86,3.8,2,0.0,1.5,21,0.76,13.5,2,0.0,1.0,40,0.7,3.3,16,0.63,3.1,2,0.5,2.1,5,0.8,4.8,15,0.6,4.4,11,0.64,2.5,1
ESPORTSTMNT03/1682203,6,0.67,2.3,9,0.33,3.4,3,0.33,2.5,3,0.33,8.3,0,0.0,0.0,7,0.14,1.5,2,0.5,1.6,13,0.54,5.8,3,0.33,2.3,8,0.38,2.0,1
ESPORTSTMNT03/1682216,1,0.0,0.0,1,0.0,1.0,12,0.25,3.5,7,0.43,3.6,5,0.2,1.6,3,1.0,6.7,4,1.0,11.3,4,0.5,2.6,9,0.56,3.4,9,0.67,4.3,1
ESPORTSTMNT03/1682228,1,0.0,1.0,19,0.63,5.9,6,0.33,3.2,14,0.36,2.7,22,0.36,2.4,3,0.33,1.1,0,0.0,0.0,4,0.5,4.1,16,0.69,12.1,6,0.5,3.4,1
ESPORTSTMNT03/1682262,13,0.54,2.1,21,0.43,2.9,2,0.5,4.5,12,0.75,7.1,15,0.6,2.7,10,0.6,4.0,6,0.33,2.3,1,0.0,1.0,8,0.38,4.2,4,0.0,1.0,0
ESPORTSTMNT03/1682269,23,0.61,2.9,19,0.79,5.7,17,0.47,2.7,13,0.62,12.3,63,0.51,4.2,4,0.25,2.8,6,0.33,2.7,2,0.0,0.7,17,0.47,3.0,5,0.2,1.0,0
ESPORTSTMNT03/1682284,13,0.69,2.3,2,0.0,4.7,11,0.64,3.7,28,0.5,4.7,28,0.61,4.5,39,0.67,3.5,16,0.56,4.3,96,0.55,5.7,20,0.6,5.7,73,0.7,6.4,1
ESPORTSTMNT03/1682323,8,0.25,2.1,9,0.56,4.1,19,0.47,4.4,1,0.0,0.0,8,0.63,4.9,20,0.75,5.3,19,0.74,3.7,8,0.63,4.6,10,0.9,11.5,30,0.67,4.2,1
ESPORTSTMNT03/1682335,4,0.25,2.8,10,0.7,6.6,3,0.67,8.0,17,0.47,3.0,12,0.5,2.6,4,0.5,1.8,2,0.0,1.1,2,0.5,2.4,2,0.5,2.4,1,0.0,0.5,0
ESPORTSTMNT03/1682356,30,0.53,3.7,2,0.5,3.1,28,0.68,4.1,44,0.36,3.2,8,0.25,2.7,45,0.49,3.1,6,0.0,1.7,17,0.47,4.0,31,0.81,6.6,9,0.44,3.1,0
NA1/3745208276,6,0.33,2.6,6,0.5,2.5,10,0.4,3.0,0,0.0,0.0,4,0.75,5.4,6,0.33,2.7,1,0.0,2.0,7,0.43,3.4,4,0.25,3.6,8,0.25,2.4,0
NA1/3745407667,2,0.5,7.5,11,0.64,3.4,0,0.0,0.0,14,0.36,3.3,3,0.33,2.2,4,0.25,1.0,11,0.64,3.1,3,0.33,3.6,16,0.44,2.0,6,0.33,1.4,0
NA1/3745368371,14,0.57,2.5,10,0.7,6.2,11,0.45,3.1,41,0.59,4.7,13,0.54,3.0,21,0.48,2.3,5,0.6,2.5,15,0.67,4.9,5,0.4,3.3,8,0.13,4.4,0
NA1/3745278370,14,0.64,4.6,1,1.0,10.0,0,0.0,0.0,16,0.44,3.8,1,1.0,6.5,2,0.5,2.2,16,0.69,4.1,15,0.47,4.0,17,0.47,3.4,29,0.69,5.2,0
NA1/3745487702,1,1.0,4.0,2,0.5,2.3,7,0.57,3.7,9,0.44,2.6,3,0.67,4.4,7,0.29,1.2,15,0.53,4.2,21,0.43,3.3,17,0.53,6.7,3,0.33,1.8,0
NA1/3745407775,7,0.14,1.6,1,0.0,0.6,3,0.33,2.2,2,0.5,3.0,1,0.0,4.0,4,0.25,2.4,2,0.5,8.0,4,0.25,2.2,3,0.33,1.6,3,0.33,2.9,1
NA1/3745148711,1,0.0,1.4,1,0.0,3.5,4,0.25,2.8,3,0.0,9.5,14,0.5,2.6,7,0.29,1.7,12,0.5,4.5,0,0.0,0.0,5,0.6,4.3,2,1.0,10.0,1
NA1/3745278434,7,0.43,2.2,8,0.5,4.2,2,1.0,10.7,6,0.5,4.7,2,1.0,3.7,7,0.43,2.8,18,0.44,2.5,2,0.5,7.3,7,0.57,3.9,1,0.0,0.8,0
NA1/3745288195,0,0.0,0.0,13,0.46,2.4,9,0.44,4.2,20,0.6,3.7,9,0.56,2.4,13,0.77,4.3,20,0.8,5.6,12,0.75,4.2,0,0.0,0.0,0,0.0,0.0,1
NA1/3745447842,3,0.33,2.9,5,0.2,2.7,11,0.45,3.0,4,0.25,2.3,4,0.25,1.8,3,0.67,2.2,7,0.71,4.3,9,0.78,4.1,9,0.44,3.1,16,0.56,2.9,1
NA1/3745607540,3,0.67,3.2,10,0.5,2.8,8,0.5,3.7,0,0.0,0.0,8,0.13,2.8,2,0.0,1.0,1,0.0,1.6,4,0.0,1.9,4,0.0,2.4,3,0.0,1.9,0
NA1/3745417800,6,0.5,2.3,15,0.53,3.6,12,0.67,6.2,1,0.0,1.6,11,0.73,4.7,8,0.63,2.6,24,0.63,3.2,0,0.0,0.0,7,0.43,3.3,4,0.5,3.1,1
NA1/3745567470,12,0.58,3.1,9,0.33,2.3,15,0.47,3.3,22,0.41,3.0,15,0.53,5.2,10,0.3,2.0,5,0.6,3.2,12,0.42,4.2,3,0.67,3.4,4,0.75,4.5,1
NA1/3745407851,6,0.67,5.0,6,0.83,7.3,10,0.3,1.6,9,0.78,4.9,36,0.67,3.1,2,0.5,1.4,9,0.56,3.6,1,1.0,7.0,26,0.62,3.8,26,0.58,3.0,1
NA1/3745597012,5,0.0,0.7,1,0.0,0.6,2,0.0,0.9,1,0.0,1.0,4,0.75,2.2,4,0.5,2.6,1,1.0,17.0,2,1.0,7.3,6,0.33,3.1,3,0.67,5.9,1
NA1/3745458005,4,0.5,2.4,5,0.2,2.6,2,0.0,1.0,3,0.0,9.5,8,0.5,2.4,6,0.33,2.2,7,0.43,3.4,0,0.0,0.0,6,0.67,3.5,4,0.75,4.8,1
NA1/3745298302,5,0.2,1.9,3,0.33,1.2,6,0.5,1.9,4,0.75,3.4,19,0.53,2.3,2,0.0,1.8,5,0.4,4.4,0,0.0,0.0,14,0.36,3.3,13,0.46,3.9,0
NA1/3745278905,6,0.5,2.2,18,0.44,2.5,1,0.0,1.3,7,0.57,3.9,1,0.0,0.8,7,0.43,2.2,8,0.5,4.2,2,0.5,4.0,6,0.5,4.7,5,0.2,3.1,1
NA1/3745567953,3,0.33,3.1,7,0.71,3.5,7,0.43,3.4,7,0.57,3.3,4,0.25,4.3,6,0.17,1.0,6,0.5,2.5,10,0.4,3.0,0,0.0,0.0,4,0.25,2.1,0
NA1/3745408302,4,0.0,1.4,1,0.0,0.7,1,0.0,0.3,8,0.13,1.6,3,0.0,1.1,7,0.29,1.6,5,0.2,1.7,2,0.5,17.0,7,0.14,0.9,1,1.0,4.5,1
NA1/3745369025,0,0.0,0.0,8,0.5,3.2,3,0.33,2.5,20,0.6,3.7,9,0.56,5.2,10,0.7,3.9,4,0.5,3.8,1,0.0,0.7,0,0.0,0.0,0,0.0,0.0,0
NA1/3745278933,14,0.57,2.3,4,0.25,2.1,1,0.0,4.5,22,0.41,3.0,2,0.5,2.4,26,0.38,2.7,5,0.6,3.5,12,0.42,4.2,13,0.54,3.2,10,0.5,3.0,1
