game,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
ESPORTSTMNT03/1681444,0,0,0,2,0.0,0.5,1,1.0,4.5,0,0,0,1,1.0,5.0,0,0,0,1,1.0,0.5,0,0,0,1,1.0,6.0,1,1.0,0.5,0
6920-9231,0,0,0,1,0.0,16.0,1,0.0,13.0,2,0.5,3.1,0,0,0,1,0.0,7.0,0,0,0,2,0.0,12.0,1,1.0,1.0,1,0.0,4.0,0
6980-9232,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2.0,0,0,0,3,1.0,2.07,0,0,0,0,0,0,1,1.0,8.0,1
6920-9234,0,0,0,1,0.0,4.25,3,1.0,5.86,3,0.67,3.77,1,1.0,3.4,0,0,0,1,0.0,0.75,3,0.33,7.4,2,1.0,2.0,2,0.0,0.8,1
ESPORTSTMNT03/1681477,0,0,0,2,1.0,1.2,0,0,0,0,0,0,1,1.0,1.0,0,0,0,3,0.33,1.62,2,1.0,6.67,0,0,0,0,0,0,0
6920-9233,2,0.5,5.33,2,0.0,3.33,2,0.5,3.33,0,0,0,1,0.0,2.5,0,0,0,3,0.33,5.88,4,0.75,5.11,1,0.0,12.0,3,0.0,3.82,1
ESPORTSTMNT03/1681511,2,1.0,3.25,2,1.0,1.4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,8.0,2,1.0,4.6,0
ESPORTSTMNT02/1640319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.0,0
ESPORTSTMNT02/1640323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.25,0,0,0,0,0,0,1,0.0,2.0,0,0,0,1
ESPORTSTMNT02/1640330,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.4,8.88,1
ESPORTSTMNT02/1650355,0,0,0,0,0,0,2,0.5,2.2,1,0.0,10.0,0,0,0,1,1.0,0.5,4,0.75,3.29,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01/1691020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13.0,1,0.0,1.0,1,0.0,13.0,1,0.0,14.0,0,0,0,1
6981-9236,0,0,0,0,0,0,1,1.0,3.0,0,0,0,1,1.0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6981-9237,0,0,0,1,1.0,5.5,0,0,0,1,1.0,15.0,1,1.0,0.6,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0,0,0,1
6981-9238,0,0,0,0,0,0,0,0,0,1,1.0,15.0,2,1.0,2.0,0,0,0,0,0,0,0,0,0,2,0.5,2.6,0,0,0,1
6983-9239,0,0,0,0,0,0,0,0,0,2,0.0,5.4,2,0.5,0.89,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01/1691048,2,0.5,1.89,1,1.0,3.33,0,0,0,1,1.0,10.0,0,0,0,0,0,0,1,0.0,3.0,1,0.0,1.0,1,0.0,2.0,0,0,0,0
6983-9240,0,0,0,1,0.0,2.0,2,0.0,9.33,3,0.33,7.8,0,0,0,0,0,0,0,0,0,2,0.0,6.5,0,0,0,0,0,0,1
6921-9241,1,1.0,5.0,0,0,0,3,1.0,10.0,0,0,0,1,1.0,2.4,0,0,0,0,0,0,0,0,0,3,0.67,3.6,2,0.5,1.25,1
6982-9242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10.0,0,0,0,0
ESPORTSTMNT01/1691071,0,0,0,1,0.0,3.0,1,0.0,13.0,1,1.0,7.67,1,0.0,0.86,1,1.0,3.0,0,0,0,0,0,0,1,1.0,5.0,1,1.0,9.0,1
6921-9243,0,0,0,1,0.0,3.33,1,0.0,8.0,4,0.5,7.2,0,0,0,2,0.5,3.75,0,0,0,1,0.0,2.0,0,0,0,2,1.0,18.0,0
6985-9244,0,0,0,0,0,0,0,0,0,2,1.0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6982-9245,1,0.0,1.5,0,0,0,1,1.0,3.0,1,1.0,9.0,1,1.0,12.0,0,0,0,0,0,0,1,1.0,5.0,0,0,0,0,0,0,0
6985-9287,1,0.0,4.0,0,0,0,1,0.0,1.0,3,0.67,1.8,0,0,0,1,0.0,1.33,0,0,0,2,0.0,4.5,1,0.0,4.5,0,0,0,0
6982-9247,1,1.0,5.0,0,0,0,0,0,0,1,1.0,14.0,0,0,0,1,1.0,1.67,0,0,0,1,0.0,1.67,0,0,0,2,1.0,6.75,1
6922-9246,1,0.0,1.0,0,0,0,4,0.5,7.6,3,0.67,5.62,2,0.5,4.0,1,0.0,4.5,4,0.75,4.75,3,0.67,28.0,1,1.0,11.0,2,0.5,7.0,0
ESPORTSTMNT01/1691105,0,0,0,1,1.0,9.0,1,0.0,5.0,1,1.0,9.5,0,0,0,0,0,0,8,0.62,6.44,1,1.0,13.0,1,1.0,3.0,2,0.0,0.78,1
6922-9248,5,0.2,7.86,4,0.25,4.71,4,0.5,8.43,0,0,0,7,0.29,3.0,5,1.0,4.42,3,0.67,25.5,1,0.0,6.5,0,0,0,0,0,0,0
6985-9288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,4.0,1,1.0,2.57,0
6984-9249,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.8,2,1.0,0.83,0,0,0,1,1.0,3.0,0,0,0,0,0,0,1
ESPORTSTMNT01/1691118,0,0,0,4,0.5,5.0,2,0.5,25.0,2,0.5,5.0,0,0,0,2,1.0,4.67,1,0.0,7.0,2,0.0,3.5,2,0.5,4.8,0,0,0,0
6984-9250,3,0.67,2.14,1,0.0,17.0,1,0.0,5.0,1,0.0,4.0,0,0,0,0,0,0,1,0.0,0.71,1,1.0,2.5,1,0.0,1.67,1,1.0,1.0,0
ESPORTSTMNT04/1480139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT04/1480142,0,0,0,0,0,0,0,0,0,1,0.0,9.0,1,0.0,3.5,1,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT04/1480143,1,1.0,4.0,1,1.0,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.5,1,0.0,1.2,1,0.0,1.5,0
ESPORTSTMNT03/1671978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.67,1.86,0
ESPORTSTMNT03/1671992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03/1672030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03/1672038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.7,7.81,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03/1672041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,5,0.4,5.45,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT01/1691379,0,0,0,4,1.0,5.5,0,0,0,1,1.0,22.0,7,0.57,2.77,0,0,0,0,0,0,5,0.0,7.0,3,0.33,2.56,1,0.0,1.5,1
6986-9251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,4.4,0,0,0,0,0,0,0,0,0,1,0.0,16.0,0
6986-9252,3,0.33,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,10.0,0,0,0,0,0,0,0,0,0,0
6986-9253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,9.0,0,0,0,1,1.0,7.0,0
6988-9254,3,1.0,9.75,0,0,0,0,0,0,3,0.33,8.67,3,0.33,9.75,1,1.0,0.25,0,0,0,3,0.67,7.67,1,0.0,8.5,1,0.0,1.5,0
ESPORTSTMNT01/1691409,0,0,0,0,0,0,1,1.0,2.0,4,0.25,3.0,4,0.25,2.11,3,0.33,1.91,2,0.5,5.67,0,0,0,2,0.5,11.5,2,1.0,1.55,0
6988-9256,4,1.0,10.4,1,1.0,9.0,1,1.0,2.67,4,0.5,11.33,4,0.5,8.6,2,1.0,0.5,1,1.0,0.83,4,0.75,6.25,1,1.0,3.33,0,0,0,1
6987-9258,0,0,0,0,0,0,0,0,0,2,1.0,30.0,2,1.0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01/1691411,2,0.0,2.43,0,0,0,0,0,0,3,0.33,8.75,2,0.5,2.0,0,0,0,0,0,0,1,1.0,1.0,1,1.0,6.0,2,1.0,4.0,0
6987-9259,2,1.0,4.25,0,0,0,1,1.0,0.5,3,1.0,20.5,3,1.0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6988-9257,1,1.0,2.67,2,0.5,4.4,0,0,0,0,0,0,0,0,0,1,0.0,1.0,2,0.5,2.17,0,0,0,5,0.4,6.33,0,0,0,1
6923-9262,0,0,0,4,0.5,2.64,0,0,0,3,1.0,6.67,0,0,0,0,0,0,2,0.0,1.5,0,0,0,0,0,0,0,0,0,0
6989-9261,0,0,0,0,0,0,4,0.5,2.56,1,1.0,2.5,1,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6924-9263,0,0,0,1,0.0,1.25,3,0.0,4.67,0,0,0,1,0.0,9.0,3,0.67,5.83,1,1.0,11.0,0,0,0,1,1.0,3.0,1,1.0,20.0,0
6990-9266,0,0,0,0,0,0,1,1.0,1.2,1,0.0,14.0,1,1.0,5.25,1,0.0,12.0,4,0.75,2.67,1,1.0,2.2,1,1.0,14.0,2,0.5,8.5,0
ESPORTSTMNT01/1691433,3,1.0,5.25,3,0.67,1.83,3,1.0,2.62,1,1.0,7.0,0,0,0,1,1.0,0.0,4,0.5,3.4,5,0.6,8.17,5,0.6,2.87,1,1.0,0.0,0
6989-9265,0,0,0,0,0,0,0,0,0,1,1.0,0.75,0,0,0,0,0,0,1,1.0,12.0,2,0.5,3.57,3,1.0,3.73,0,0,0,0
6924-9264,0,0,0,2,0.5,1.38,1,1.0,9.0,2,1.0,2.33,2,1.0,22.0,0,0,0,9,0.67,4.68,0,0,0,1,1.0,7.0,0,0,0,0
ESPORTSTMNT01/1691436,1,1.0,0.0,0,0,0,0,0,0,1,1.0,11.0,2,0.5,1.86,0,0,0,0,0,0,2,0.5,2.75,2,1.0,2.5,1,1.0,3.0,0
6990-9267,4,1.0,4.36,1,1.0,3.0,1,0.0,21.0,0,0,0,3,0.67,5.43,0,0,0,0,0,0,2,0.5,29.0,0,0,0,2,0.5,2.43,0
6989-9270,0,0,0,0,0,0,5,0.6,3.67,2,1.0,3.0,1,1.0,2.29,0,0,0,0,0,0,1,0.0,2.0,0,0,0,1,1.0,4.33,0
6924-9268,1,0.0,6.0,1,0.0,13.0,4,0.25,5.67,0,0,0,0,0,0,0,0,0,1,1.0,3.67,2,1.0,10.0,12,0.67,3.67,4,0.75,4.11,0
6990-9269,1,1.0,3.5,1,1.0,0.88,2,0.5,0.4,1,1.0,3.0,0,0,0,0,0,0,0,0,0,2,0.5,9.0,0,0,0,0,0,0,0
ESPORTSTMNT03/1682154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT03/1682203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT03/1682216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT03/1682228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT03/1682262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03/1682269,1,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03/1682284,6,0.83,3.73,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0,0,0,1,1.0,0.33,0,0,0,1,0.0,3.5,1
ESPORTSTMNT03/1682323,0,0,0,2,0.5,4.5,1,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT03/1682335,1,1.0,1.0,0,0,0,0,0,0,1,1.0,0.67,0,0,0,0,0,0,0,0,0,1,1.0,9.0,1,1.0,9.0,0,0,0,0
ESPORTSTMNT03/1682356,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,1,1.0,4.0,0,0,0,0,0,0,1,1.0,8.0,1,1.0,3.0,0
NA1/3745208276,1,0.0,3.2,0,0,0,1,0.0,11.0,0,0,0,0,0,0,1,1.0,0.67,0,0,0,1,0.0,12.0,1,0.0,3.67,5,0.0,2.33,0
NA1/3745407667,1,0.0,5.0,3,1.0,3.6,0,0,0,5,0.4,3.42,2,0.5,1.0,0,0,0,1,1.0,6.33,0,0,0,0,0,0,2,0.5,1.73,0
NA1/3745368371,0,0,0,1,1.0,18.0,4,0.25,3.5,1,1.0,11.0,1,1.0,11.0,4,0.75,7.8,0,0,0,2,0.5,6.67,1,1.0,0.5,0,0,0,0
NA1/3745278370,1,1.0,4.5,0,0,0,0,0,0,2,1.0,7.5,0,0,0,1,1.0,9.0,4,1.0,5.11,1,1.0,0.8,4,0.75,9.6,5,0.6,7.73,0
NA1/3745487702,0,0,0,0,0,0,5,0.4,3.11,0,0,0,1,0.0,12.0,1,0.0,1.33,1,0.0,26.0,1,1.0,5.0,3,0.33,6.17,1,0.0,1.0,0
NA1/3745407775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1
NA1/3745148711,0,0,0,0,0,0,1,0.0,1.0,3,0.67,7.0,6,0.5,2.73,0,0,0,1,1.0,1.75,0,0,0,0,0,0,0,0,0,1
NA1/3745278434,2,0.0,1.0,0,0,0,0,0,0,1,0.0,2.33,0,0,0,0,0,0,6,0.5,2.63,0,0,0,0,0,0,0,0,0,0
NA1/3745288195,2,0.0,6.0,2,0.5,4.86,1,1.0,8.0,0,0,0,3,0.33,1.42,0,0,0,9,0.67,9.23,4,0.75,5.71,1,0.0,6.0,2,0.0,11.5,1
NA1/3745447842,1,1.0,19.0,1,1.0,5.0,1,1.0,26.0,1,1.0,20.0,2,0.5,3.29,0,0,0,1,0.0,12.0,4,0.5,5.45,5,0.4,2.15,1,1.0,3.75,1
NA1/3745607540,0,0,0,2,1.0,2.5,0,0,0,0,0,0,3,1.0,3.5,0,0,0,0,0,0,3,0.0,2.09,2,0.0,2.1,2,0.0,1.64,0
NA1/3745417800,2,0.5,2.27,2,1.0,9.0,2,0.5,3.14,0,0,0,1,1.0,11.0,4,0.5,3.23,8,0.38,3.25,4,0.75,1.79,1,0.0,3.0,8,0.5,4.22,1
NA1/3745567470,3,1.0,4.4,4,0.25,1.65,1,1.0,6.0,4,0.5,2.5,2,1.0,4.33,0,0,0,2,0.0,3.0,2,0.5,3.36,0,0,0,0,0,0,1
NA1/3745407851,0,0,0,0,0,0,2,1.0,2.86,2,1.0,13.5,0,0,0,0,0,0,1,1.0,3.33,0,0,0,2,0.5,4.0,1,1.0,9.0,1
NA1/3745597012,0,0,0,0,0,0,1,0.0,0.29,0,0,0,1,1.0,1.5,0,0,0,0,0,0,0,0,0,2,1.0,0.5,2,0.0,5.2,1
6923-9255,4,0.5,2.27,5,0.6,3.27,4,0.75,3.89,0,0,0,2,0.0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA1/3745458005,1,1.0,1.0,3,0.33,3.4,0,0,0,4,0.5,6.8,1,0.0,2.0,1,1.0,0.67,2,1.0,5.2,2,0.0,0.71,3,0.33,3.33,2,0.5,3.57,1
NA1/3745298302,1,1.0,1.8,1,1.0,2.29,1,0.0,1.67,1,1.0,2.67,1,1.0,2.25,0,0,0,3,0.33,3.0,0,0,0,6,0.5,4.07,2,0.5,9.33,0
NA1/3745278905,0,0,0,7,0.57,2.12,0,0,0,1,1.0,2.0,0,0,0,3,0.33,1.41,1,1.0,17.0,1,1.0,0.5,2,0.5,4.67,0,0,0,1
NA1/3745567953,0,0,0,1,0.0,1.29,2,0.5,3.33,2,0.0,6.2,2,1.0,2.33,0,0,0,1,1.0,12.0,2,0.5,14.5,1,1.0,6.0,0,0,0,0
NA1/3745408302,2,1.0,1.12,0,0,0,0,0,0,2,1.0,1.12,2,0.5,1.06,3,0.33,1.0,1,1.0,0.17,0,0,0,2,0.5,0.11,0,0,0,1
NA1/3745369025,1,1.0,5.0,0,0,0,0,0,0,1,0.0,2.0,1,1.0,6.0,6,0.5,6.67,3,0.67,5.5,0,0,0,2,0.0,14.5,3,0.0,11.0,0
NA1/3745278933,4,0.5,1.86,0,0,0,0,0,0,5,0.4,2.19,1,1.0,4.67,0,0,0,0,0,0,3,0.33,4.25,2,0.5,1.9,1,1.0,1.6,1
NA1/3745369076,1,0.0,2.0,4,0.5,3.64,3,0.33,3.8,2,0.5,2.6,3,0.67,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA1/3745408382,0,0,0,0,0,0,0,0,0,1,0.0,5.5,1,0.0,1.75,3,0.67,0.86,0,0,0,1,1.0,2.25,3,0.67,2.14,0,0,0,1
NA1/3745608137,0,0,0,1,1.0,2.6,0,0,0,3,0.33,2.31,0,0,0,0,0,0,2,1.0,5.17,0,0,0,0,0,0,1,0.0,3.0,1
NA1/3745369091,1,1.0,0.75,1,1.0,0.25,1,1.0,1.67,1,1.0,11.0,0,0,0,0,0,0,2,0.0,5.57,0,0,0,2,1.0,19.0,1,1.0,16.0,1
NA1/3745398634,0,0,0,2,1.0,2.0,0,0,0,4,1.0,24.0,6,0.67,6.5,1,1.0,7.0,1,0.0,10.5,3,0.67,5.86,1,1.0,9.5,1,1.0,4.33,1
NA1/3745069674,1,0.0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,3,0.67,3.0,2,0.0,12.0,0,0,0,6,0.33,2.48,0,0,0,1
NA1/3745249099,1,1.0,12.0,0,0,0,2,0.5,6.33,3,0.33,4.56,4,0.25,8.71,0,0,0,1,0.0,2.33,0,0,0,6,0.5,13.86,1,0.0,1.25,1
NA1/3745448616,2,0.5,1.27,0,0,0,1,1.0,1.2,3,0.67,2.36,2,0.0,4.2,3,0.33,2.58,0,0,0,3,1.0,5.5,3,0.67,2.05,0,0,0,0
6923-9260,1,1.0,0.33,1,0.0,1.75,0,0,0,0,0,0,1,0.0,13.0,1,0.0,4.5,1,1.0,6.0,0,0,0,3,1.0,8.5,5,1.0,1.65,1
NA1/3745369513,2,1.0,6.6,0,0,0,0,0,0,2,0.5,3.83,5,0.8,2.17,7,0.57,5.25,0,0,0,0,0,0,5,0.6,10.33,2,0.5,9.0,1
NA1/3745408824,0,0,0,1,0.0,2.75,2,0.0,3.17,3,0.67,3.0,0,0,0,0,0,0,1,1.0,2.57,0,0,0,0,0,0,1,1.0,1.33,1
NA1/3746880053,0,0,0,4,0.5,3.33,0,0,0,0,0,0,3,0.67,8.4,1,1.0,4.33,0,0,0,0,0,0,3,0.67,1.56,0,0,0,0
NA1/3745418833,2,0.5,2.42,2,0.5,2.58,4,1.0,2.43,2,1.0,4.25,1,1.0,4.33,0,0,0,1,1.0,0.5,0,0,0,3,0.33,5.86,0,0,0,1
NA1/3745488877,1,0.0,6.33,0,0,0,0,0,0,7,0.43,15.0,2,0.5,2.5,2,0.5,11.33,1,0.0,3.0,1,1.0,3.0,4,0.25,4.36,1,0.0,3.75,1
NA1/3745449081,1,1.0,14.0,3,0.67,4.78,0,0,0,1,1.0,11.0,2,0.5,5.38,3,0.67,0.62,9,0.33,3.12,5,0.6,2.56,2,0.0,4.6,2,1.0,8.8,0
ESPORTSTMNT01/1691645,4,0.5,3.4,0,0,0,2,0.0,2.75,2,1.0,4.4,4,0.25,2.0,1,1.0,2.25,2,0.0,1.71,2,0.0,2.14,3,0.67,4.71,4,0.25,7.86,1
6991-9271,0,0,0,0,0,0,0,0,0,1,0.0,1.5,0,0,0,1,1.0,0.8,1,0.0,9.0,0,0,0,0,0,0,0,0,0,0
6991-9272,0,0,0,0,0,0,1,1.0,0.33,0,0,0,1,1.0,0.33,0,0,0,0,0,0,1,0.0,2.0,1,1.0,1.0,0,0,0,0
6991-9273,0,0,0,2,0.5,0.8,2,0.5,1.43,2,0.5,2.75,1,0.0,1.5,1,0.0,4.0,1,0.0,10.0,1,0.0,16.0,1,1.0,1.67,1,1.0,1.67,0
6993-9274,0,0,0,1,0.0,3.67,1,0.0,6.5,0,0,0,0,0,0,1,0.0,1.57,0,0,0,0,0,0,1,1.0,3.67,0,0,0,1
ESPORTSTMNT01/1691675,2,0.5,3.17,9,0.56,7.19,11,0.64,5.2,4,0.5,6.57,4,1.0,3.91,0,0,0,2,0.5,7.5,4,0.5,6.6,3,0.67,3.57,5,0.4,3.19,0
6992-9276,0,0,0,1,1.0,5.67,2,1.0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.8,2,1.0,1.86,0
6993-9275,1,0.0,1.17,1,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0
6925-9277,2,0.5,2.88,0,0,0,0,0,0,1,0.0,6.5,2,0.5,1.57,0,0,0,1,1.0,0.75,1,1.0,6.0,0,0,0,0,0,0,0
ESPORTSTMNT01/1691681,0,0,0,1,1.0,1.0,1,1.0,16.0,1,1.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.0,0,0,0,0
6992-9280,0,0,0,1,1.0,1.83,1,1.0,0.83,0,0,0,0,0,0,1,1.0,4.33,2,1.0,5.17,0,0,0,0,0,0,1,1.0,1.25,1
6925-9278,2,0.5,1.0,1,0.0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.33,3.5,0,0,0,2,1.0,11.67,0
6995-9281,1,1.0,2.0,1,0.0,4.0,1,0.0,1.25,0,0,0,0,0,0,4,0.5,2.6,1,0.0,10.5,1,0.0,17.0,0,0,0,0,0,0,1
ESPORTSTMNT01/1691701,1,1.0,0.4,0,0,0,0,0,0,2,0.5,1.4,1,0.0,3.0,0,0,0,3,1.0,3.6,1,1.0,0.5,1,1.0,3.0,3,1.0,3.57,1
6926-9284,1,1.0,13.0,5,0.6,5.89,10,0.4,5.08,0,0,0,9,0.44,3.08,2,1.0,4.0,0,0,0,0,0,0,0,0,0,3,1.0,2.07,1
6994-9283,0,0,0,0,0,0,2,0.5,3.83,4,0.75,2.43,1,1.0,2.71,0,0,0,0,0,0,1,1.0,7.0,0,0,0,2,1.0,2.27,0
6925-9279,1,1.0,4.0,1,1.0,9.0,0,0,0,0,0,0,3,0.67,2.2,3,0.67,1.5,2,1.0,1.14,0,0,0,0,0,0,0,0,0,0
6995-9282,0,0,0,2,0.0,3.0,0,0,0,1,0.0,2.0,0,0,0,5,0.4,3.36,0,0,0,0,0,0,1,1.0,10.0,0,0,0,1
6926-9285,3,0.67,5.0,4,0.75,5.78,11,0.36,4.45,8,0.12,5.67,7,0.57,2.57,0,0,0,0,0,0,1,0.0,6.5,2,1.0,5.0,2,1.0,1.43,0
6994-9286,1,1.0,12.0,1,1.0,10.0,3,0.67,6.0,5,0.8,2.93,1,1.0,11.0,1,1.0,0.33,0,0,0,0,0,0,1,1.0,2.83,0,0,0,0
6926-9289,4,0.75,4.5,1,1.0,6.5,12,0.42,4.52,1,0.0,2.0,1,1.0,2.8,0,0,0,1,0.0,13.0,2,0.5,6.0,0,0,0,4,0.75,2.47,0
ESPORTSTMNT03/1682437,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18.0,0,0,0,0,0,0,0,0,0,1,0.0,1.75,0,0,0,0
ESPORTSTMNT03/1682456,1,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.25,1,0.0,4.33,1
ESPORTSTMNT01/1681947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,16.5,0,0,0,1
ESPORTSTMNT03/1682474,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT03/1682482,0,0,0,0,0,0,0,0,0,1,0.0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11.0,1
ESPORTSTMNT01/1681979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT03/1682498,0,0,0,1,0.0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT01/1682000,1,1.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03/1672441,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,9.0,0,0,0,0,0,0,0,0,0,2,1.0,6.0,0,0,0,0
ESPORTSTMNT01/1682040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT03/1672458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,14.0,1,1.0,15.0,0
ESPORTSTMNT03/1672480,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,11.0,2,1.0,8.0,1,1.0,3.0,0,0,0,1,1.0,8.0,0,0,0,1
ESPORTSTMNT03/1672495,0,0,0,0,0,0,0,0,0,1,0.0,9.0,0,0,0,1,0.0,1.0,1,1.0,0.67,0,0,0,1,1.0,0.6,1,0.0,0.29,0
ESPORTSTMNT03/1672520,0,0,0,1,1.0,13.0,0,0,0,0,0,0,0,0,0,2,0.5,2.38,6,0.33,6.91,0,0,0,1,0.0,15.0,0,0,0,0
NA1/3747025816,0,0,0,0,0,0,0,0,0,4,0.5,5.86,2,0.5,1.9,0,0,0,2,0.5,5.5,2,0.5,6.6,2,0.5,4.67,3,0.33,2.46,0
NA1/3747274975,1,1.0,0.1,5,0.4,4.64,1,1.0,6.5,5,0.8,8.71,0,0,0,1,1.0,17.0,1,1.0,2.67,3,0.67,4.38,4,0.25,4.15,0,0,0,0
NA1/3747205360,0,0,0,1,1.0,13.0,0,0,0,3,1.0,7.12,0,0,0,1,0.0,4.5,1,0.0,7.5,5,0.6,6.5,3,0.33,4.86,4,0.25,6.25,1
NA1/3747504571,0,0,0,1,0.0,2.0,0,0,0,3,0.33,2.89,0,0,0,1,1.0,1.33,0,0,0,0,0,0,1,1.0,14.0,0,0,0,0
